title,url,search_keyword,company,source_type,source_platform,content,collected_at
맥스AI 직장인 성인 영어회화 어플,https://blog.naver.com/risteard85/223755750077?rvid=B84FF356348549973AAA18D00D22679809A4,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.478856
달마다 떠나는 아시아 답사기,https://blog.naver.com/risteard85,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.517826
한 달 사용해본 스피킹맥스 맥스AI 후기 어디서나 영어공부하기 (3),https://blog.naver.com/aejiniyam/223664797876?rvid=4C7D0000A2DF529376AC0FC3B833223888E9,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.551395
영어회화 다시 시작 스피킹맥스 맥스ai,https://blog.naver.com/kjy83831/223476066797?rvid=521453E4765B798A5476423817C761333867,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.626097
스윗바나 라이프 뷰티 패션 일상 이야기,https://blog.naver.com/kjy83831,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.671128
한 달 사용해본 스피킹맥스 맥스AI 후기 어디서나 영어공부하기 (1),https://blog.naver.com/aejiniyam/223664797876?rvid=12F308C98FF4565982226A356965575219B8,맥스ai 영어,maxai,blog,naver_blog,,2026-01-18T14:15:31.703222
"위버스브레인, 초중고 AI 영어 맥스AI스쿨 출시",https://blog.naver.com/ksvalley/223803237631,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:47.844389
"AI 영어회화 공부 어플, 위버스브레인 맥스AI - 전화영어, 화상영어보다 좋은데요?",https://blog.naver.com/ekfgo95/223853288703,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.155772
[위버스브레인] 스피킹맥스 돈버는영어 성인 영어회화 후기,https://blog.naver.com/moon_i20/223850114366,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.299565
스피킹맥스 돈버는영어 공부인강추천(위버스브레인 이서진영어),https://blog.naver.com/au9999/224105212912,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.432483
왕초보 성인영어 회화 학습지 추천 - 위버스브레인 스피킹맥스 바이트 영어학습지,https://blog.naver.com/babysonn1/223859476866,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.512457
스피킹맥스 돈버는영어와의 만남(위버스브레인 영어인강추천),https://blog.naver.com/s2822222/224105230300,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.640558
HR커뮤니티 기고만장,https://blog.naver.com/ggmjhr,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.680430
"[위버스브레인] 현지에서 배우는 영어 ‘두근톡’, 이제 T 우주에서도 만나보세요!",https://blog.naver.com/ggmjhr/224071404358,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.708962
전화로 예습부터 복습까지? 위버스브레인의 AI 영어튜터 ‘밀착케어콜’ 출시!,https://blog.naver.com/chatgni/223866637615,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.781407
"[위버스브레인] 맥스AI, 국군복지단과 손잡다!",https://blog.naver.com/hrnewsletter/224028543102,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.839609
커리어플랜 취업컨설턴트 │채용 이직 헤드헌팅 전문,https://blog.naver.com/careerplan2023,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.881601
투데이 AI 뉴스┃위버스브레인 ‘더 라이브’로 일상 대화 연습,https://blog.naver.com/careerplan2023/223731956839,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:48.925894
감귤이와 함께하는 신나는 일상기록 :D,https://blog.naver.com/hjj9778,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:49.273421
위버스브레인 내돈내산 하고픈 스피킹맥스 바이트 왕초보 성인영어 회화 학습지 추천 스피킹맥스 바이트,https://blog.naver.com/hjj9778/223872827178,위버스브레인 영어,maxai,blog,naver_blog,,2026-01-18T14:15:49.313282
