title,url,search_keyword,press,date,content,company,source_type,source_platform,collected_at
"일대일 화상영어링글, 멀티캠퍼스와 계약 체결",http://www.businesskorea.co.kr/news/articleView.html?idxno=40663,링글 스타트업,Businesskorea,2020-01-30T09:22:00+09:00,기자명 정민희 입력 2020.01.30 09:22 수정 2020.01.30 09:25 댓글 0,Ringle,news,Naver News,2026-01-18 10:03:23
"영어교육스타트업링글, 영어 O2O 콘셉트 공개",http://www.seoulwire.com/news/articleView.html?idxno=267316,링글 스타트업,서울와이어,2020-01-17T12:13:57+09:00,제보 제휴 광고문의 로그인 회원가입 발행일: 2026-01-18 10:00 (일),Ringle,news,Naver News,2026-01-18 10:03:23
"스탠퍼드 MBA 출신링글, 영어 O2O 콘셉트 공개",http://www.businesskorea.co.kr/news/articleView.html?idxno=40262,링글 스타트업,Businesskorea,2020-01-17T10:16:11+09:00,기자명 정석이 입력 2020.01.17 10:16 댓글 0,Ringle,news,Naver News,2026-01-18 10:03:23
"한국계 온라인 영어 교육 대표스타트업으로 꼽히는 '링글'도 AI를 플랫폼에 대거 적용하고 있다. 미국 명문대 출신 원어민 튜터와 일대일 화상 영어 수업이 기반이지만, 2023년 말 김주호 KAIST 전산학부 교수 연구진과 함께 AI 진단 도구를 개발해 이를 플랫폼에 적용했다. AI 진단 시스템은 사용자의 학습...",https://www.mk.co.kr/article/11237324,링글 스타트업,매일경제,2025-02-10T16:07:41+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
기술전시회 투어에서 한 장관은 △자율주행 로봇 △AI 미디어 더빙 △제품 모델링 AI 솔루션 △AI 패션 플랫폼 △AI 영어회화스타트업의 부스를 꼼꼼하게 둘러봤다. 한 장관은 AI 패션 플랫폼 기업인 ‘바이스벌사’에서 의상 착장 이미지를 시연하기도 했다. AI 영어회화 교육 서비스 ‘링글’의 부스에선...,https://www.etoday.co.kr/news/view/2519291,링글 스타트업,이투데이,2025-10-28T17:47:00+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
스타트업‘링글’ 이승훈 대표 “한국에서도 진짜 영어 배울 수 있는 ...,http://news.mk.co.kr/newsRead.php?year=2017&no=454592,링글 스타트업,매일경제,2017-07-06T17:07:06+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
에듀테크스타트업링글은 작년 6월 수출바우처 수행기관으로 등록된 이후 약 1년간 90여 개 이상의 참여기업에 총 2500시간이 넘는 화상영어 수업을 제공해왔다. 올해 6월에는 참여기관과 활발한 소통을 기반으로 서비스를 제공하는 등의 노력을 높게 평가받아 수출바우처 사업 우수 수행기관으로 선정됐다....,https://www.etoday.co.kr/news/view/2303400,링글 스타트업,이투데이,2023-11-18T06:00:00+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
올 7월 교육 분야스타트업들과 간담회를 진행하며 ‘링글’이라는 인공지능(AI) 기반의 비대면 영어 교육스타트업을 만났다. 이성파링글대표는 아이비리그 등 해외 유수 대학의 재학생을 튜터로 기용해 맞춤형 영어 수업을 제공하는 서비스를 시작했다. 영어라는 장벽에 좌절했던 본인의 경험이 창업 동기가...,https://www.sedaily.com/NewsView/29UO39JIRV,링글 스타트업,서울경제,2023-09-13T17:49:37+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
"에듀테크 기업들 만난 유니콘팜…“스타트업, 공교육 혁신 기대”",http://www.edaily.co.kr/news/newspath.asp?newsid=01712166635674192,링글 스타트업,이데일리,2023-07-13T09:41:52+09:00,,Ringle,news,Naver News,2026-01-18 10:03:23
"일대일 화상영어링글, 200억 규모 시리즈A 투자 마무리",http://www.etnews.com/20210610000143,링글 스타트업,미래를 보는 창 - 전자신문,2021-06-10T12:18:00+09:00,"링글 서비스 화면 일대일 화상영어 스타트업 링글잉글리시에듀케이션서비스(이하 링글, 공동대표 이성파·이승훈)가 100억원의 추가 투자를 유치하며, 총 200억원 규모로 시리즈A 라운드를 최종 마무리 했다고 10일 밝혔다. 기업가치는 1000억원으로 평가받았다. 크런치베이스 데이터 분석 결과 링글은 역대 국내 에듀테크 스타트업 중 시리즈A에서 가장 큰 기업가치를 기록했다. 또 전 세계 영어 교육 스타트업 중 두 번째로 높은 시리즈A 펀딩 투자액을 나타냈다. 링글은 2019년부터 본투글로벌센터 멤버사로 활동 중이다. 이번 투자는 머스트자산운용 주도로 이뤄졌으며, 원자산운용, 솔론인베스트, 모카벤처스가 참여했다. 시리즈A 투자금의 90% 이상이 기존 투자사에서 참여한 것이 특징이다. 링글은 아이비리그 등 영미권 명문대 출신 튜터와 영어 토론을 하며 실시간 교정을 받는 일대일 화상영어 서비스다. 2015년 스탠퍼드 경영전문대학원(MBA) 동기인 이승훈, 이성파 공동대표가 창업했다. 설립 이래 매년 3배의 매출 성장을 달성하는 등 대규모 성장을 지속적으로 이어가고 있다. 링글의 일대일 화상영어 서비스의 특징은 △고급 비즈니스·학술 영어를 가르칠 수 있는 700여명의 명문대 출신 튜터 △최신 시사 포함 다양한 주제에 대한 500개 이상의 수준 높은 교재 △각 분야 전문 튜터의 강의형 웨비나 △유학·외국계 취업 관련 온·오프라인 세미나 △말하기 속도, 사용 단어 및 구문을 분석하는 인공지능(AI) 기반 피드백 리포트 등으로 꼽힌다. 링글이 확보한 10만명 이상의 사용자 중 약 30%는 해외에 거주하고 있다. 이에 따라 링글은 미국, 영국, 싱가포르, 일본, 호주 등 글로벌 주력 국가의 고객 기반을 키우는 것에 집중하는 것은 물론 하반기 출시하는 10세 이상 학생을 위한 주니어 프로그램을 통해 초·중등생 고객층까지 확대해 나갈 계획이다. 링글은 이번 시리즈 A 투자금을 핵심 인재 채용과 교육 콘텐트 및 기술 시스템 개발에 사용할 예정이다. 웨비나, 5분 분량의 교재, 깊이 있는 읽을거리 등 콘텐트를 다각화하고, 프리미엄 콘텐트 구독 옵션을 제공한다는 계획이다. 링글의 이승훈 공동대표는 “이번 투자를 통해 카이스트 HCI(Human Computer Interaction) 연구팀과 공동 개발 중인 일대일 화상 학습·진단 시스템도 더욱 고도화할 계획”이라며 “AI 기술을 기반으로 수강생이 구사하는 영어의 복잡성, 정확성, 유창성을 진단해 객관적인 실력 측정을 돕고, 복습 기능을 대폭 강화함으로써 보다 빠르고 효과적인 언어 습득이 가능하게 도울 것”이라고 밝혔다. 김정희기자 jhakim@etnews.com",Ringle,news,Naver News,2026-01-18 10:03:23
“리크루팅은 이렇게만 하면 된다!”는 쉽고 간단한 노하우는 없지만 험난한스타트업리크루팅을링글은 어떻게 헤쳐나가고 있는지 공유해보겠다. 첫 3년은 인턴으로 합류한 인재들과 함께 첫 3년은 능력 있는 인턴 출신 팀원의 노력으로 성장할 수 있었다. 훌륭한 태도와 자질에 3~4년의 시간이 붙으니 지금은...,https://www.hankyung.com/it/article/202209278356i,링글 스타트업,한국경제,2022-10-07T15:46:58+09:00,"험난한 스타트업 채용시장...최고의 인재를 모으는 비결은 [긱스] 입력 2022.10.07 15:46 수정 2023.05.15 14:21 글자크기 조절 기사 스크랩 기사 스크랩 공유 공유 댓글 0 댓글 클린뷰 클린뷰 프린트 프린트 이승훈 링글 대표 기고 스타트업 대표들은 대부분 좋은 인재를 찾기가 쉽지 않다고 말합니다. 요즘 같은 투자 혹한기에는 인력 충원이 더더욱 쉽지 않습니다. 개발자들의 연봉은 갈수록 높아지고 있고, 스타트업끼리 인재 쟁탈전도 벌어지고 있습니다. 하지만 눈을 조금 돌리면 다양한 곳에서 좋은 인재를 찾을 수도 있다고 이승훈 링글 공동대표는 말합니다. 일대일 화상영어 서비스로 유명한 링글이 그동안 어떻게 채용을 진행해 왔고, 팀원들의 화합을 위해서는 어떤 노력을 해왔는지 이 대표가 한경 긱스(Geeks) 기고문을 통해 전해왔습니다. 사진=게티이미지뱅크 팀원 한 명, 한 명이 중요한 스타트업에서 리크루팅은 ‘인재 전쟁’이라는 말이 무색할 정도로 어려운 일이다. 대표들은 좋은 인재 한 명을 데려오기 위해 몇 년씩 공을 들이지만 여러모로 검증된 인재(예를 들어, 훌륭한 이력서에 인터뷰에서 보여주는 인성과 태도도 좋고, 레퍼런스까지 확실한)는 연봉의 문턱도 높을뿐더러 여러 곳에서 제안을 받기 때문에 채용이 쉽지 않다. 그렇다고 적당히 타협해 팀원을 선발하자니 결국 악수가 될 가능성이 높다. 링글은 거액의 투자금을 보유하고 있었던 것도 아니고, 대표가 엑시트에 성공한 경력이 있는 경우도 아니었는데 시리즈A 투자를 받기 전부터 글로벌 정보기술(IT) 기업 출신 개발자와 마케터, 유명 경영학석사(MBA) 및 전략컨설팅 출신 유수의 인재를 모을 수 있었다. “리크루팅은 이렇게만 하면 된다!”는 쉽고 간단한 노하우는 없지만 험난한 스타트업 리크루팅을 링글은 어떻게 헤쳐나가고 있는지 공유해보겠다. 첫 3년은 인턴으로 합류한 인재들과 함께 첫 3년은 능력 있는 인턴 출신 팀원의 노력으로 성장할 수 있었다. 훌륭한 태도와 자질에 3~4년의 시간이 붙으니 지금은 그 어떤 경력직이 와도 이분들과 함께 협업하길 희망한다. 경력 직원의 연착륙을 도우며 회사의 중간 매니저, 허리 역할을 수행하고 있는 인턴 출신 팀원들에게 링글에서 일하는 이유를 물어보니 “외부 인력 합류 후에도 기존 팀원의 경험과 경력을 존중하며 시너지를 낼 수 있도록 배려하는 분위기와 꾸준히 도전하며 성장할 수 있는 환경이 만족스럽다”고 말했다. 사진=게티이미지뱅크 경력자 리쿠르팅은 지인과 고객 중에서 찾아보자 링글은 시리즈A 투자 6개월 전부터 와튼 MBA, 쿠팡, 아모레퍼시픽 출신 고객팀 총괄, UC버클리 MBA, 보스턴컨설팅그룹, 현대카드·캐피탈 출신 콘텐츠팀 총괄과 대기업 및 에듀테크에서 15년 이상의 경력을 보유한 UX팀 총괄 등 핵심 리더 리쿠르팅에 성공했다. 이 인재들의 공통점은 링글 고객 또는 링글 대표의 전 직장 동료라는 것이다. UX팀 총괄은 링글 서비스 기획서를 보내온 고객이었고, 고객팀 총괄과 콘텐츠팀 총괄은 대표의 전 직장 동료로 꾸준히 연락하며 지낸 지인이었다. 오래 알고 지낸 지인을 팀원으로 맞아 협업하게 되면 조직의 다양성을 안정적으로 추구할 수 있어 좋다. 팀원으로 합류한 지인 중 나와 성향이 많이 다른 사람도 있는데, 일반 채용 프로세스를 거쳤다면 선뜻 뽑기 어려웠을지 모른다. 다른 성향의 리더와 솔직하게 소통하며 맹렬히 충돌하다가도 금방 다시 농담하며 협업할 수 있는 것은 두터운 신뢰 관계의 지인이기 때문에 가능한 게 아닌가 싶다. 제품을 잘 아는 고객을 팀원으로 맞이한 경우도 제품에 대한 비전과 애정을 공유하고 있기에 치열하게 토론하다 합의점을 찾기 쉽고, 팀워크도 더 빨리 쌓인다. 탐나는 인재와 꾸준히 연락하며 지내기 팀원으로 함께 일하고 싶은 사람이 있다면, 꼭 당장 채용할 목적이 아니더라도 꾸준히 연락하며 지내길 추천한다. 주변 인재 추천을 부탁해 볼 수도 있고 그저 안부를 주고받으며 지내다 보면 서로 더 잘 알게 되고 추후 제안에 긍정적인 답을 받을 가능성도 커지는 것 같다. 그렇다고 억지로 인맥 관리 하느라 스트레스를 받을 필요는 없다. 경험상 우리 팀과 결이 맞는 사람들과는 굳이 노력하지 않아도 꾸준히 연락하게 되고 친분을 유지하게 되는 것 같다. 종종 안부를 묻고 회사 행사에 초대하거나 인재 추천을 부탁하며 연락을 이어가는 정도면 충분하다. 사진=게티이미지뱅크 추천받은 인재도 여러 차례 인터뷰와 수습 기간을 통해 검증 추천을 통한 인재 선발 또한 좋은 팀을 만드는 데 큰 도움이 되는 채용 방법이다. 믿을 만한 사람이 강력히 추천하는 인재는 훌륭한 후보이지만 우리 팀과 결이 맞는 사람인지, 충분한 문제 해결력을 가졌는지 확인이 필요하다. 링글은 추천받은 인재도 1, 2, 3차 인터뷰를 통해 여러 팀원의 의견을 받아 검증하는 과정을 운영하고 있다. 1차 인터뷰는 이력서 및 경력 위주로 질문하고, 2차는 과제 인터뷰를 진행하며 후보자의 문제 해결력을 파악하려 한다. 3차는 핏(Fit) 인터뷰로 링글팀에 합류할 경우 팀원들과 잘 협업할 수 있는 인재인지 알아보는 것이 목적이다. 여러 차례 인터뷰를 하다 보면 대표뿐 아니라 팀원들의 의사가 반영되어 한 명이 인터뷰했으면 불합격했을지도 모르는 인재가 합격하기도 하고, 또 누군가는 좋은 인상을 받은 후보자가 불합격하기도 한다. 인터뷰 결과가 모호한 경우 3개월 수습이나 전환형 인턴 기회를 제안한다. 확신이 서지 않으면 협업 경험을 만들어 서로를 제대로 알아본 후 함께 일할지 결정하는 것이 링글팀의 리크루팅 철학이다. 공모전과 인턴: 좋은 주니어를 뽑는 방법 경력자와 리더급 인재를 인맥과 추천을 통해 채용할 수 있다면 좋은 주니어는 어떻게 뽑을 수 있을까? 신입이나 짧은 경력을 가지고 있는 주니어급 인재는 성과 기반으로 채용하기 어렵다. 이런 분들의 업무 역량과 가능성, 팀과의 핏을 확인하기 위해 링글은 인턴 프로그램과 공모전을 이용한다. 고객팀, 개발팀, UX팀을 포함한 모든 팀에서 인턴 자리를 열어 정규직 전환 기회를 찾고 있는 졸업생이나 취업준비생뿐 아니라 당장 풀타임 전환 기회를 찾고 있지 않는 대학생도 지원할 수 있게 한다. 이성파 링글 공동대표는 주니어 개발자와 개발을 배워보고 싶은 인재 대상 코딩 캠프도 정기적으로 모집, 운영하고 있다. 이를 통해 코딩을 익히다 링글 인턴으로 합류하고 개발에서 PM까지 직무 역량을 넓혀보는 인재도 있었다. 링글은 2년 전부터 매년 공모전도 개최하며 채용 경로로 활용하고 있다. 링글 공모전은 직장인, 대학생 모두에게 열려 있어 참가자와 수상자의 40%가 직장인이고, 공모전 입상 후 인턴으로 일하는 대학생 참가자도 많다. 공모전에 참여하는 인재들과는 사전 Q&A, 과제, 피드백 세션, 본선 발표대회 등 여러 차례에 걸쳐 소통할 기회가 많아 회사와 인재가 서로 잘 맞는지 파악할 수 있다. 채용 전문 플랫폼에 공고를 내는 방법도 있다. 하지만 링글 코딩 캠프나 공모전에 참여하는 분들이 채용 공고를 통해 지원하는 분들보다 직무에 대한 열정이나 링글에 대한 관심과 이해가 높다고 생각하여 인재 풀로 관리하며 인턴 기회를 제안하고 있다. 링글 전사 미팅 모습. 링글 제공 좋은 인재를 잡아 두는 것은 충분한 대우와 훌륭한 기업문화 좋은 인재를 뽑는 것도 중요하지만 오래 함께 일하는 것도 중요하다. 링글은 창업 초기 인턴으로 합류한 인재들이 6년 후 여전히 함께하고 있을 만큼 팀원의 만족도가 높다. 좋은 인재와 오래 함께하기 위해 링글은 충분한 대우, 유연한 근무 환경, 협업을 돕는 문화 정착에 힘쓰고 있다. 급여 측면에서도 충분히 대우하는 방향으로 노력하고 있고 일하기 좋은 사무환경을 만들기 위해 최선을 다하고 있다. 급여만큼 중요한 것이 함께 일하고 싶은 훌륭한 동료와 동기 부여하는 기업 문화이다. 링글은 호주 시드니, 미국 시애틀, 샌프란시스코, 오하이오, 펜실베이니아, 독일 프랑크푸르트 등 해외 각국에 거주하며 풀타임으로 일하는 팀원들이 있을 만큼 글로벌 각지에서 인재를 유치하고 있다. 협업을 돕는 문화로는 협업툴에 개인 업무 내용을 주기적으로 공유하는 데일리/위클리 리뷰를 통해 팀원 전체가 서로 무슨 일을 하는지 투명하게 알 수 있게 한다. 대표, 팀 총괄 포함 전원이 본인의 주요 업무를 주기적으로 공유함으로써 팀원들은 무엇에 집중해야 할지, 누구와 추가로 협업할 수 있을지 쉽게 파악할 수 있다. 더불어 다른 팀원의 업무 내용을 보면 “나도 더 열심히, 잘해야지”라는 마음이 드는 긍정적인 효과도 있다. 이승훈 링글 대표 이승훈 | 링글 공동대표 아이비리그 및 영미권 명문대 출신 튜터와 일대일 화상영어를 제공하는 ‘링글’을 운영하고 있습니다. 경영 컨설턴트로 일하다 재학한 스탠퍼드 MBA에서 링글을 창업했습니다. 대학원에서 부족한 제 영어에 대해 상세한 피드백을 준 고마운 원어민 친구들을 만났습니다. 전 세계인이 제 친구들과 같은 원어민 튜터와 수업하며 영어 실력을 키워 글로벌 무대에서 활약할 수 있도록 돕고 싶다는 마음으로 링글을 만들어가고 있습니다. 좋아요 싫어요 후속기사 원해요 ⓒ 한경닷컴, 무단전재 및 재배포 금지 한국경제 구독신청 모바일한경 보기 ADVERTISEMENT 관련 뉴스 1 용산 일식 오마카세에서 가장 잘 팔리는 술은? [긱스] 주류시장은 여전히 '밀어넣기 영업'이 통합니다. 어떤 술이 어디에 얼마나 팔릴지를 모르기 때문이죠. 전통적인 주류산업에 데이터를 앞세워 스마트 물류 시장을 만들겠다고 선언한 스타트업이 있습니다. 201... 2 '개발자를 위한 SaaS' 펑션투웰브, 프리 시리즈A 유치 [김종우의 VC 투자노트] 개발자의 개발 업무를 돕는 서비스형 소프트웨어(SaaS) 스타트업 펑션투웰브가 12억원 규모 프리 시리즈A 투자를 유치했다고 15일 밝혔다.이번 투자는 모비딕벤처스의 주도로 은행권청년창업재단(디캠프)과 신용보증기금이... 3 야놀자, '역대 최대 규모' 인수…여행 솔루션 기업 GGT 품었다 야놀자가 자회사인 야놀자클라우드를 통해 글로벌 B2B(기업 간 거래) 여행 솔루션 기업 ‘고 글로벌 트래블(GGT)’을 인수한다. 야놀자가 지금껏 인수한 회사 가운데 가장 규모가 큰 것... ADVERTISEMENT 많이 본 뉴스 1 ""주말에 봤던 집 계약할게요"" 연락했더니…40대 ",Ringle,news,Naver News,2026-01-18 10:03:23
링글은 원어민 선생님(튜터)을 영어 학습이 필요한 고객에게 연결해주는스타트업이다.링글은 정부가 선정한 ‘미래 유니콘’(기업가치 1조 원이 넘는 비상장기업)스타트업이다. 실리콘벨리 샌머테이오의 위워크 지점에 있는링글은 설립 후 튜터 섭외와 아시아계 중심 고객의 수요를 잡기 위해 이곳에...,https://www.kmib.co.kr/article/view.asp?arcid=1720082109&code=11151400&cp=nv,링글 스타트업,±¹¹ÎÀÏº¸,2024-07-05T08:15:00+09:00,"¹Ì±¹ Ä¶¸®Æ÷´Ï¾Æ ½Ç¸®ÄÜ¹ë¸®¿¡ ÀÖ´Â ±¸±Û º»»ç »çÁø. ·ÎÀÌÅÍ¿¬ÇÕ´º½º ¹Ì±¹ ½ºÅ¸Æ®¾÷ÀÇ ¿ä¶÷À¸·Î ºÒ¸®´Â ½Ç¸®ÄÜ¹ë¸®·Î È¸»ç¸¦ ÀÌÀüÇÏ¸é ¼º°ø È®·üÀÌ Å©°Ô ³ô¾ÆÁø´Ù´Â ¿¬±¸°á°ú°¡ ³ª¿Ô´Ù. ±¹³»¿¡ º»»ç¸¦ µÐ ÇÑ±¹ ½ºÅ¸Æ®¾÷µµ ½Ç¸®ÄÜ¹ë¸®¿¡ Áö»ç¸¦ ¿î¿µÇÏ´Â °÷ÀÌ ´Ã¾î³ª°í ÀÖ´Ù. ÃÖ±Ù ¿ù½ºÆ®¸®Æ®Àú³Î(WSJ)¿¡ µû¸£¸é ÄÃ·³ºñ¾Æ´ë °æ¿µ´ëÇÐ¿ø Á¶»ç °á°ú ½ºÅ¸Æ®¾÷ÀÌ ½Ç¸®ÄÜ¹ë¸®·Î ÀÌÀüÇÏ¸é ±â¾÷°ø°³(IPO)³ª ÀÎ¼öÇÕº´(M&A) µîÀ» ÅëÇØ ±â¾÷ÀÇ ÁöºÐ °¡Ä¡°¡ Ã¢¾÷ÇÑ Áö¿ª¿¡ ¸Ó¹°·¯ ÀÖÀ» ¶§º¸´Ù 277% ³ô¾ÆÁö´Â °ÍÀ¸·Î ³ªÅ¸³µ´Ù. È£¸£Çì ±¸Áî¸¸ ÄÃ·³ºñ¾Æ´ë °æ¿µ´ëÇÐ¿ø ±³¼ö´Â º¸°í¼­¿¡¼­ º¥Ã³ ÀÚ±Ý Á¶´Þ °¡´É¼º°ú Æ¯Çã¸¦ ¹ÞÀ» È®·üµµ °¢°¢ 218%¿Í 60% ³ô¾ÆÁø´Ù°í ¼Ò°³Çß´Ù. º¸°í¼­¿¡ µû¸£¸é ½ºÅ¸Æ®¾÷ÀÌ ½Ç¸®ÄÜ¹ë¸® ¿Ü µ§¹ö, ·Î½º¾ØÁ©·¹½º, º¸½ºÅÏ, ´º¿å µî ´Ù¸¥ Áö¿ªÀ¸·Î ÀÌÀüÇßÀ» ¶§´Â ¼ºÀåÄ¡°¡ ³·¾Ò´Ù. ±Û·Î¹ú ½ÃÀåÁ¶»ç¾÷Ã¼ CBÀÎ»çÀÌÃ÷¿¡ µû¸£¸é Áö³­ 10³â ³Ñ°Ô ¹Ì±¹ º¥Ã³Ä³ÇÇÅÐ(VC)ÀÇ 50% ÀÌ»óÀº ¸ðµÎ ½Ç¸®ÄÜ¹ë¸®·Î ÀÌÀüÇÑ °ÍÀ¸·Î ³ªÅ¸³µ´Ù. ÇÑ±¹ ½ºÅ¸Æ®¾÷µµ ±Û·Î¹ú ½ÃÀåÀ¸·Î ³ª¾Æ°¡±â À§ÇØ ½Ç¸®ÄÜ¹ë¸® ÁøÃâÀ» ¸ñÇ¥·Î »ï´Â °æ¿ì°¡ ¸¹´Ù. ÇöÀç ½Ç¸®ÄÜ¹ë¸®¿¡ Áö»ç¸¦ µÎ°í ÀÖ´Â ±¹³» ½ºÅ¸Æ®¾÷Àº ´ëÇ¥ÀûÀ¸·Î ¸µ±Û, ¸ô·ÎÄÚ, ¼¾µå¹öµå, Æ®À£ºê·¦½º, ³×¿À»çÇÇ¿£½º µî 5°³»ç´Ù. Æ®À£ºê·¦½º´Â ÀÎ°øÁö´É(AI) ¿µ»ó °Ë»ö ±â¼ú ½ºÅ¸Æ®¾÷À¸·Î ÀÌ´Þ ÃÊ 5000¸¸ ´Þ·¯(¾à 700¾ï¿ø) ±Ô¸ðÀÇ ÃÊ±â ÅõÀÚ¸¦ À¯Ä¡Çß´Ù. Æ®À£ºê·¦½º´Â ½Ç¸®ÄÜº§¸®¿¡ »ç¹«½ÇÀ» µÎ°í ÀÖ´Ù. ¸µ±ÛÀº ¿ø¾î¹Î ¼±»ý´Ô(Æ©ÅÍ)À» ¿µ¾î ÇÐ½ÀÀÌ ÇÊ¿äÇÑ °í°´¿¡°Ô ¿¬°áÇØÁÖ´Â ½ºÅ¸Æ®¾÷ÀÌ´Ù. ¸µ±ÛÀº Á¤ºÎ°¡ ¼±Á¤ÇÑ ¡®¹Ì·¡ À¯´ÏÄÜ¡¯(±â¾÷°¡Ä¡ 1Á¶ ¿øÀÌ ³Ñ´Â ºñ»óÀå±â¾÷) ½ºÅ¸Æ®¾÷ÀÌ´Ù. ½Ç¸®ÄÜº§¸® »÷¸ÓÅ×ÀÌ¿ÀÀÇ À§¿öÅ© ÁöÁ¡¿¡ ÀÖ´Â ¸µ±ÛÀº ¼³¸³ ÈÄ Æ©ÅÍ ¼·¿Ü¿Í ¾Æ½Ã¾Æ°è Áß½É °í°´ÀÇ ¼ö¿ä¸¦ Àâ±â À§ÇØ ÀÌ°÷¿¡ ÀÚ¸® Àâ¾Ò´Ù. Á¤ºÎ´Â ÇÑ±¹ ½ºÅ¸Æ®¾÷ÀÌ ½Ç¸®ÄÜ¹ë¸®¿¡¼­ È°µ¿ÇÏµµ·Ï µ½°í ÀÖ´Ù. Áß¼Òº¥Ã³±â¾÷ºÎ´Â Áö³­ 1¿ù ±Û·Î¹ú ´ë±â¾÷°ú VC¿¡ ±¹³» À¯¸Á ½ºÅ¸Æ®¾÷À» ¼Ò°³ÇÏ´Â ±â¾÷¼³¸í(IR) Çà»ç¸¦ °³ÃÖÇß´Ù. ¶Ç ½Ç¸®ÄÜ¹ë¸®·Î °¡´Â ±¹³» AI ½ºÅ¸Æ®¾÷ 10°÷¿¡ ÃÖ´ë 2¾ï¿øÀÇ ÀÚ±ÝÀ» Áö¿øÇÑ´Ù. ¼­¿ï½Ã´Â ¿ÃÇØ 44¾ï¿øÀ» ÅõÀÔÇØ ½ºÅ¸Æ®¾÷À» µ½´Â´Ù. Áö³­ 4¿ù ÁøÇàÇÑ ±Û·Î¹ú ÁøÃâ ÇÁ·Î±×·¥Àº ±¹³» ½ºÅ¸Æ®¾÷ÀÌ ½Ç¸®ÄÜ¹ë¸® ¿Ü¿¡µµ º£Æ®³², ÀÎµµ, Áß±¹, ÀÎµµ³×½Ã¾Æ µî¿¡ ÁøÃâÇÏµµ·Ï Áö¿øÇÑ´Ù. ÇÑ¸í¿À ±âÀÚ myungou@kmib.co.kr GoodNews paper ¨Ï ±¹¹ÎÀÏº¸(www.kmib.co.kr) , ¹«´ÜÀüÀç, ¼öÁý, Àç¹èÆ÷ ¹× AIÇÐ½À ÀÌ¿ë ±ÝÁö »ê¾÷2ºÎ ÇÑ¸í¿À ±âÀÚ myungou@kmib.co.kr 1081 ÀÀ¿ø ÇÏ±â ½±°Ô, ¹Ù¸£°Ô ¾²°Ú½À´Ï´Ù
±¹¹ÎÀÏº¸ ÇÑ¸í¿À±âÀÚÀÔ´Ï´Ù",Ringle,news,Naver News,2026-01-18 10:03:23
"[더벨]링글, 시드투자로 19억 조달…기업가치 154억",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201909250100045100002822,링글 스타트업,,,,Ringle,news,Naver News,2026-01-18 10:03:23
"스탠퍼드 MBA 출신링글,'영어 인터뷰 특별 패키지'론칭",http://www.businesskorea.co.kr/news/articleView.html?idxno=35521,링글 스타트업,Businesskorea,2019-08-30T11:28:00+09:00,기자명 정석이 입력 2019.08.30 11:28 수정 2019.08.30 11:42 댓글 0,Ringle,news,Naver News,2026-01-18 10:03:23
