title,text,rating,author,date,company,source_type,source_platform,search_keyword,url,collected_at
..,해설에는 d가 정답이라는데 실제로는 c가 정답이라고 나와요! 이런 사소한 부분이 정확하지 않은 게 너무 아쉬워요,2,간니상,2025-12-18T22:48:41-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
앱 업데이트 이후 해석이 안보여요,일주일 전쯤 업데이트 한거같던데 그 이후로 part5 영어 해석이 안보여서 불편해요,4,포르르르,2025-12-12T21:37:30-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
매일학습 반복,아니 이거 매일학습이 4일째 같은게 나오는데 이게 맞나요?? 어디에 문의해야될지도 모르겟어요,1,내가 별명을 왜 만들어야 되는데,2025-12-11T06:39:36-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
선택학습 어휘 개선,아니 무슨 영어로 일기쓸거아니고 그냥 토익시험 보려고 외우는건데 철자 다 쓰는 어휘문제는..너무 귀찮고 시간낭비같아요 그리고 그전에 a b답맞추는 어휘문제도 모르는 단어만 문제내줬음 좋겠는데 아는것도 다풀어야해서 귀찮아요 그래서 문제풀기 싫어서 단어만 체크하면 학습량 반영 1도 안돼서 내가 어디 챕터까지 공부했는지도 모르겠어요..,4,바바밥밥밥바,2025-12-10T00:30:26-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
실제 시험이랑 난이도 너무 다름,"10년전에 마지막 토익 치고 다시 쳐볼려고 산타토익 1년치 구독하고 11개월째 되는 이번에 시험 쳤거든요

와.. 난이도 너무 달라서 멘붕 왔어요.. 특히 part2 랑 part7은 실제 시험이 훨씬 어려워요..

근데 예상 점수는 또 비슷하게 나옴(실제 시험은 예상보다 높게, 산타는 예상보다 낮게 나오는 듯. 산타에서 최근에 문 문제 맞은 갯수 세보니 리스닝 99/100 리딩 95/100 였는데 예상점수 920밖에 안나와서 이상하다 했는데 실제시험은 860밖에 안나올거 같더니 915나옴) 

이럴거면 차라리 기출 문제 책 사서 공부하는게 나을거 같았어요.. 돈아까워요 1년치 하는게 3달치보다 싸서 1년치 구독했는데 이런 쓸모없는 문제들 내줄 바엔 그냥 책 사서 하는게 훨씬 도움 될듯",2,mushroomkim,2025-12-08T22:04:13-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
루미한테 질문하기 힘들어요,"다좋은데 인공지능에 추가질문못하는게 아쉬움, 그리고 설명이 좀 자세했으면 좋겠슴",4,마아나앙,2025-11-27T00:10:55-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
산타토플 UI 개선해주세요,"문제나 ai 질문있는건 좋은데 ui가 너무 불편해요. 유저입장에서 불친절한 점들이 많아요
1. 산타토플 리스닝 문제 끝나고 복습할때, 5초 뒤로가기 가 위에 있고 문장클릭으로 해당 문장 못들어서 불편함. 유튜브 뮤직에서 가사 클릭하면 음원 해당 위치로 가는것처럼 되게해주세요. 그리고 그게 아니더라도 다시 듣기가 위에 있으니까 스크립트 끝부분 다시 듣기가 너무 힘들어요.
2. 틀린문제에 대해서 지문 해석, 단어 암기가 모두 ai를 통해서만 이루어짐. 지문 긴거 해석해 달라고 하면 ai가 안해줘요... 기본적으로 지문에 대한 한국어 해석과 단어들은 바로 바로 볼 수 있었으면 좋겠어요. 하나하나 ai 한테 물어봐야 하는데 불편해요.

아직 라이팅이랑 스피킹은 안해보긴했는데 각 섹션별로 문제풀이 + 문제유형 설명이나 팁 같은것도 있으면 좋겠어요.",4,아침에더자고싶어,2025-11-17T01:40:32-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
[SANTA TOEFL] 문제가 많네요..,"리스닝 풀고 다음 문제로 넘어가려고 하면 소리가 안 나와요. 그래서 앱 끄고 다시 들어가야지만 다음 문제가 나옵니다. 스피킹도 음성이 나와야 repeat을 하는데, 문제도 안 나오고...

어플 지원도 제대로 준비 안하고 돈만 받으면 어쩌잔겁니까...공부에 지장이 생기잖아요. 비싸게 30만원 결제한건데 이런식이었으면 다른 사이트 갔죠;

제발 오류 좀 고치세요
보니까 다른 분들도 저랑 같은 현상 겪고 계시던데, 불편하네요",1,하이마이네임이즈아이리스,2025-11-11T09:24:08-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
지텔프 없어졌나요?,예전에 지텔프 있다고 해서 사용하려고 깔아놓았었는데 지텔프가 없어진거 같아요…,3,성실한 청년,2025-11-09T00:23:08-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
복습퀴즈가 안보여요,고쳐주세요,1,복습퀴즈안보여요,2025-11-06T15:36:16-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
.,초딩이 문제 다 찍었는데 상위 16%…,3,Aaasbs,2025-10-31T04:53:13-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
최적화좀 하셈,"가끔씩 팅기거나 한번에 안들어가질때가 많음

유료인데,,? 이정도면 좀",3,방구준호,2025-10-20T17:13:40-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
추천학습 RC만,추천 학습으로 RC만 풀고 싶은데 만들어 주시면 안되나요???,5,죠쏍,2025-10-10T23:25:00-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
월결제할수있게해주세요,자투리 시간 활용해서 이 앱으로 공부하고싶은데 가격이 너무 부담이에요. 월에 얼마라고 적어놓고 막상 결제하려니 월결제가 아닌 1년 주기 결제만 있으니 가격부담이 너무 큽니다. 다른 앱처럼 월에 얼마씩 결제할 수 있게 만들어주세요,1,안냐아루,2025-10-06T23:27:50-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
아ㅠㅠㅠ제발,제발 지텔프 좀 다시 만들어주세요ㅠㅠㅠㅠㅠㅠㅠ 넘 좋았는데ㅠㅠㅠㅠ,5,"광고좀 ㅈㅂ,,,,,",2025-10-01T05:20:56-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
자꾸 중간에 끊겨요,파트2 듣고 있는데 다음 문제 넘어가면 소리가 안 나올 때가 많아요 근데 소리는 재생중이래요 진짜 귀찮게 앱 재부팅 하고 다시 들어야 해요 좀 수정 부탁드려요 참고로 에어팟도 안 끼고 그냥 쌩으로 하고 있는데 그래요,1,혠용,2025-09-28T07:14:40-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
고마워요 산타토익 !!♡,"유명하다는 대형 토익학원, 과외 다 받아봤는데 바쁜 업무를 하며 매일 나오는 숙제, 특히 LC 공부를 하는 게 쉽지 않았습니다. 그러다 보니 수업은 듣는데 개인적으로 공부하는 시간은 없었고,
점수가 어느 정도 오른 뒤에는 어떻게 더 점수를 올릴지 해야 할지 막막하고 열정도 잃은 와중에 산타 토익을 알게 되고 할까 말까 고민했던 시간이 아쉬울 정도로 한 달 구독하고 매일 20분~1시간 꾸준히 해주니 시험이 어려워 기대를 안 했는데 전날 했던 모의고사 예상 점수에서 거의 벗어나지 않는 수준으로 점수가 많이 올랐습니다. ㅠㅠ드디어 제가 원하는 점수대가 나와서 너무 행복합니다 다음에 또 토익 점수가 필요할 때가 오면 또 찾을 것 같아요",5,진실된자,2025-09-25T02:22:55-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
에러,추천학습 어휘암기에서 마지막단어에서 다음넘어도 안넘어가요 ㅠㅠㅠ 몇일째이러는데 오류좀 고쳐주세요,3,아리랑리랑ㅇㅇ,2025-09-23T17:51:26-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
소리 오류에 대하여,"단어 공부할 때 에어팟으로 공부하다 보면 소리가 안 나요
근데 핸드폰으로 할 땐 괜찮은 데 아이패드로 할 때만 그래요 ㅜㅜ",3,삔이다,2025-09-05T05:57:27-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
다 조아요 근데…,"광고가 너무 비현실적임 어떻게 515점이 처음 친 건데 멋하는 걸 수가 잇어!!!

사실 그 주접 떨려구 리뷰 썻습니다 ㅎ 🫰🏼",5,제발리뷰좀봐주세오,2025-09-04T01:47:53-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
반복적인 제설치,"누가 제 계정으로 사용한다는 느낌을 받는가 같아요. 
왜? 자꾸 프로그램이 퍽이 나거나 내용도 틀린게 많는거 같죠?
검토를 하고 문제가 출제되는게 맞나요?",2,Toeic-eer,2025-08-31T01:25:08-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
"가끔 오류나고, 튕기는거 너무 자주 일어나요",추가로 문제풀때 스케치 할수 있었으면 좋겠어요… 제발 이거 너무 불편함,4,dodo_35,2025-08-28T06:35:14-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
아이패드에서 구동이 안돼여,아이폰은 되는데 아이패드는 왜 안될까요,5,악보 안열려요,2025-08-20T21:38:41-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
무료로 사용할 수 있는 기능이,거의 없나요? 그냥 보니까 다 유료 무슨 패키지 결제하라고 뜨던데 이럴 러면 유료 앱으로 만드시는 게 낫지 않나요?,2,제발확인쫌요,2025-08-14T23:19:23-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
안켜집니다,그냥 안켜지는데요..,1,Lishuaii,2025-08-14T00:46:33-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
지텔프 다시 추가해주세오 ㅜㅠ,흑흑..,3,ㅇㅁㄷㄷㅇ,2025-08-11T20:17:25-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
언어설정,앱은 참 좋은거같은데 언어설정이 영어로 되어있어요 ㅜㅜ어떻게 바꾸나요 제발요,4,뇸념냠,2025-08-09T02:57:54-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
글씨크기,좋은데 글씨크기좀 크게 늘릴 수 있게 해주세요 눈아파요,5,sifkfkl,2025-08-03T03:41:50-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
돈내고 쓰기엔 많이 부족합니다,"앱 내에서 제공하는 예측 점수와 실제 시험 점수 사이에 상당한 차이가 있었습니다. 또한 강의를 낮은 점수의 강의를 들으면 100몇점씩 내려가는 이상한 예측을 합니다. AI가 제시하는 학습 방향성이 실제 시험 환경 일치하지 않아서 실전 감각을 키우는 데는 한계를 느꼈습니다.
또 산타토익 환급반은 학습비 전액을 환급받을 수 있다는 점에서 매력적으로 보였습니다. 따라서 구매를 하려고 했지만 수량이 3개만 남았으며 오늘까지만 판매한다는 독촉에 하기 싫어서 구매하지 않았더니 쿠폰을 주며 더 저렴한 것을 보여주었습니다. 따라서 구매하였지만 이런 쇼핑몰에서 할 것 같은 장난은 하지 않았으면 좋겠습니다.하지만 생각보다 환급을 위한 조건이 매우 까다롭고 비현실적이었습니다. 시간마다 적립해주고 맞은 만큼 돌려준다하였지만 환급이 가능한 최소 금액이 있었으며 한달동안 듣다가 바쁜날엔 못 오르고 금액이 미미하게 올라서 이렇게 하면 환급을 못 받겠다 싶었습니다. 이러한 엄격한 조건은 오히려 학습의 즐거움을 반감시키고, 환급에 대한 부담감 때문에 학습 자체에 집중하기 어렵게 만들었습니다. 
앱을 통한 학습은 디지털 환경에 최적화되어 있어, 특히 파트 7과 같이 긴 지문을 읽어야 하는 영역에서 실제 종이 시험을 푸는 것과는 큰 차이가 있었습니다. 오직 파란색으로 밑줄 밖에 긋지 못하며 문제와 왔다갔다해야하는데 너무 불편합니다. 화면을 통한 독해와 실제 지면 독해 간의 괴리감으로 인해 실전 시험에서 집중력 유지에 어려움을 겪었습니다. 또한, 문제 풀이 방식이 실제 시험과 다소 상이하여 시험 당일 적응에 시간이 필요했습니다.
또한 앱 중간중간 마다 렉이 걸리고 다음 학습을 할 수 없고 추천학습을 해야 다음 학습을 할 수 있어서 불편합니다.

저에게는 실제 토익 시험의 난이도와 유형, 그리고 종이 기반의 시험 환경에 효과적으로 대비하기에는 다소 부족한 부분이 있었습니다. 특히 예측 점수가 실제 점수로 이어지지 않는 경험과 함께, 까다로운 환급 시스템은 학습 의욕을 저하시키는 요인이 되었습니다. 물론 개인차가 있겠지만, 저와 같이 느끼시는 분들도 분명 있으리라 생각합니다. 토익 고득점을 목표로 하신다면 산타토익 말고 실전 모의고사나 기출문제집을 푸는 것이 더 중요하다고 생각합니다.",1,hdjsehskbd,2025-07-21T17:41:01-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
앱 접속안되는 현상이 너무 심함.....,결제까지 해서 쓰고 있는데도 앱을 켰을때 무한로딩이 걸리거나 앱이 켜지지 않고 흰화면이 나오는 일이 너무 잦음 거기에 겨우 접속해도 앱 사용중에 오류 나면 다시 처음부터 진입할때까지 무한 반복해야됨...좀 심하다고 생각드네요,1,시닉컬,2025-07-15T01:34:42-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
산타토익으로 한달공부하고 895->930점으로 상승,"한달동안 완전빡시게 몸은 침대에누워있었지만 눈알은 누구보다 빠르게 굴려가며 문제풀었더니 6월 29일시험에서 930점맞아써요~ 
일년전에 산타토익하기전에는 895점이었는데 완전 올라가지고 기뻐용!!!감사합니당",5,태동이a,2025-07-14T03:54:57-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
오류가 너무 심해요,이용권 결제하고 사용하고 있는데 문제 풀다보면 다음 문제로 넘어가기 버튼이 사라지거나 갑자기 먹통되는 경우가 하루에 한번 이상 꼭 생깁니다. 카톡으로 문의하려고 하니 오후 5시 넘었다고 문의도 안 되네요. 무료면 어느정도 감안하고 사용할텐데 유료로 이용하고 있는데 불편합니다 이용권 기간도 짧은데;;,1,41614742,2025-07-11T01:12:47-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
잔여수량 개구라,잔여수량이 너무 택도 없는 구라라서 구매하기 싫어져요 온라인 이용권이 잔여수량이 어디있고 줄지도않는게 그냥 심어놓은 숫자같은데.. 별로 안유명한 어플도 아닌거같은데 너무 대놓고 거짓말을 치네요,1,3120948,2025-07-09T19:53:19-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
아이패드에서 계속 튕겨요,리스닝 다시 들을 때 화면이 흰색으로 바뀌면서 어플이 계속 멈춥니다. 나갔다 다시 들어와야 하네요,4,공부하즈아아앗,2025-07-09T19:24:20-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
환급 신청 과정,결제는 정말 간편하게 되는데 환급 신청 과정은 참 복잡하네요 일부러 사람들이 귀찮아서 안하게끔 만드는것도 아니고 굳이 이렇게 복잡하게하는게 이해가 안됩니다,3,blecsk,2025-07-01T22:59:25-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
좋은데 한가지 아쉬운게,많은 문제 풀고 수준에 맞춰서 예상 점수 알려줘서 동기부여 되고 다 좋은데 독해 할 때 밑줄만 그어지는게 많이 불편하네요 문장 위에 자유롭게 필기 할 수 있는 형식이면 좋았을거 같아요,3,milktree12222,2025-06-28T22:32:15-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
아니 제발,이제 중1인데 나이에 맞는 수준의 문제는 풀 수 없는건가요? 너무 어려워서 처음 진단부터 다 찍어서 틀렸어요,2,도대체 왓!,2025-06-22T06:49:14-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
필기 개선 부탁드립니다,"다 좋은데 필기 밑줄만 되는거 너무 불편해요

밑줄 말고도 글씨를 쓸수있다든지 ,동그라미표시 등 다양하게 필기 할수있게끔 만들어주심 좋겠어요
특히 part 3,4,6,7",5,"아 다 좋은데..,",2025-06-16T22:42:05-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
듣기속도,듣기속도제어 왜 갑자기 바뀐거죠? 세세하게 조정된게 훨 나앗는데 다시 바꿔주세요~돈주고 쓸맛좀 나게요ㅡ,3,꼼볻뭉,2025-06-06T08:02:09-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
좋습니다!,"확실히 점수 향상에 도움이 되는 것 같습니다.
하지만 개선 부탁드리는 내용이 두가지 있습니다.
1. 북마크된 단어들을 넘겨가면서 외울 수 있으면 좋겠습니다.
2. 단어에 발음기호 표기가 있었으면 좋겠습니다.",4,woojin810,2025-05-21T01:43:08-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
다운로드가 이상해요.,일본에서 사는 한국인입니다 ㅜㅜ 저번에 한국에서 살면서 학교에서 산타토익 체험하게 해줘서 써봤는데 넘 좋았거든요? 그래서 이번에 결제해서 써보려고 다시 깔았는데 …. 한국 앱스토어인데 다운 받아보니깐 일본어버전이 나와요 ㅠㅠㅠㅠ 카카오 로그인두 안되고. 왜이러죠??,5,머몮ㅇ,2025-05-18T07:20:23-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
진단고사 오류,다음 문제로 안넘어가짐!!!!!…앱 두번 재설치했는데 똑같이 안되서 빡쳐서 삭제함 웬만하면 이런리뷰 안쓰려고했는데 문제 답 체크했는데 시간은 계속 넘어가고 권장시간 넘겼다고하고 어떤문제는 풀었을때 정상적으로 넘어가는데 어떤문제는 안넘어가고…; 지우개나 다른거 클릭한것도아닌데 심지어 초기화도 안되고 노답,1,gkdlql,2025-05-16T14:33:20-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
렉이 심해짐,토익 공부할 때 산타로만 하는데 렉이 심해졌네요 할인 패키지 구성도 다양했음 합니다,4,illiliiiilliii,2025-05-12T21:55:52-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
개선,"광고 엄청 해서 샀더니 복습퀴즈 필터링 제대로 안돼서 선택적으오 복습도 못하고 AI는 10년전 지능 수준임, 실전 모의고사도 처음부터 다시푸는 기능 지원좀 해줬으면",1,호ㅜㅅㄱㅇㅎ,2025-05-03T14:39:50-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
일별 추천학습 문제풀 때마다 다음으로 넘어가는 버튼 없어져서 짜증나네요,제목 그대로,1,오류좀 고쳐주세요 돈내고 쓰는데,2025-05-03T06:44:23-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
배송이잘왔네여,감삼다,5,이리리릴111,2025-05-03T01:05:00-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
광고좀 그만 내라,뭘 하든 이거밖에 안나오네,1,에디흐루ㅗ,2025-04-28T22:19:41-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
버벅거림,갤럭시 쓸때는 잔렉도 없고 편하게 쓰는데 아이패드 쓰면 버벅거려서 쓸때마다 화가 나요 펜슬 하이라이트 쓸려고 하면 화면 멈추지 않나 대기화면 가끔 터치 먹통 되지 않나,2,버벅거림 해결좀 해주세요,2025-04-09T22:34:30-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
기출기반의 문제풀이로 토익시험의 진입장벽을 허물어주는 고마운 어플,"저는 무료사용자여서 체험판으로 사용했는데요, 최종척으로는 820점 예상이 나왔고 실제 시험에서는 650점대에서 750대로 점수가 향상됐습니다. 체계적인 영어학습이 된 사람은 아니어서 큰 기대를 갖고 시험을 치른것은 아니나 25년 1월부터 3월까지 산타로 문제 풀고서 100점 가량의 점수향상이 있었어요 예상점수는 오차범위가 있겠지만 어쨌든 현재 실력을 가늠해볼수 있다는것 자체로도 자신감을 얻고 시험에 임할수 있었어요 개발자님과 관리자 분들 모두 감사하고 저는 잘본게 아니긴한데요 ㅋㅋ 시험보시는 분들도 열공해서 고득점하세요!",4,inhqw203a,2025-04-09T22:27:54-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
잘쓰고잇슴,굿굿마리,5,Heerim Hong,2025-04-02T18:03:51-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
지텔프,지텔프는 없어진 건가요?,4,풍대,2025-04-01T03:16:40-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
이렇게 먼저 리뷰를 써본적이 없는데 정말로 감사해요..,힘들게 책으로 공부할 필요가 없는것 같아요 우선 너무 내용이 알차고 유익하고 디스플레이도 잘되어있고 그냥 멋지고 최고고 아 정말 너무좋아요 그냥 미쳤어요 나온지 꽤 된 앱같은데 전 왜 이걸 이제안거죠? 하.. 열받네 개발자님들.. 감사하고 사랑하는 마음뿐입니다 들숨돈 날숨건강만을 바랄게요 항상 행복하세요,5,Squirtle Squirtle,2025-03-29T10:54:16-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
끊김,"문제 스크롤이 안돼서 문제를 풀 수가 없음 
와이파이 공유기 바로 옆에서 풀고 있고 새 기기로 풀고 있기 때문에 어플 문제로 볼 수밖에 없음",1,TriXLeeeef,2025-03-27T22:25:04-07:00,santa,review,appstore,산타,https://apps.apple.com/kr/app/id1148006701,2026-01-18T14:39:34.135228
