data_id,company,source_type,source_platform,search_keyword,title,text,rating,author,date,url,collected_at
31,santa,sns,youtube,뤼이드,,"👉아스쇼 문의 및 광고 help@outstanding.kr
👉아웃스탠딩 구독 https://outstanding.kr/premium-member...
👉아웃스탠딩 장기구독권 할인 프로모션 …
...더보기",,,,https://www.youtube.com/watch?v=QxSjrc1F0U4,2026-01-18T14:05:53.507661
32,santa,sns,youtube,뤼이드,,"토익 공부하는 학생에게 필수 어플인 AI 튜터 산타토익으로 유명한 회사
뤼이드의 창업자이자 CEO인 장영준의 재창업기 입니다.
 …
...더보기",,,,https://www.youtube.com/watch?v=-C_wt58EwK8,2026-01-18T14:05:53.507672
33,santa,sns,youtube,뤼이드,,"새로운 커리어의 기회를 찾을 때, 당신의 찾는 가치는 무엇입니까?  
뤼이드를 선택한 4년차 백엔드 엔지니어는, 기술적으로 끊임없이 더 새롭고 어려운 문제를 풀어볼 수 있는 환경이라고 말합니다. 
 …
...더보기",,,,https://www.youtube.com/watch?v=KAuStGim7rA,2026-01-18T14:05:53.507674
34,santa,sns,youtube,뤼이드,,"교육을 바꾸고 싶어서 사범대학을 선택했던 신동민 님은, 한 명의 선생님이 되는 것보다 제대로 된 교육 AI 를 연구하고 현실화하는 것이 더 큰 임팩트를 만들 수 있다고 생각합니다. MVP 를 구현하는 단계에서부터 글로벌 학회가 주목하는 연구 성과를 만들어 내기까지, 뤼이드의 비전을 현실로 만들어 온 신동민 님의 이야기를 들려드립니다.   …
...더보기",,,,https://www.youtube.com/watch?v=N9T3FcWKGOs,2026-01-18T14:05:53.507675
35,santa,sns,youtube,뤼이드,,"“제가 생각하는 이상적인 교육 방향은 최적화가 아니라 개인화거든요”

인공지능이 기여할 수 있는 많은 과제들 중에서 '교육'이 혁신의 여지나 혁신의 여파가 가장 많은 분야라고 생각하고  …
...더보기",,,,https://www.youtube.com/watch?v=ykC3j0oR0E4,2026-01-18T14:05:53.507676
36,santa,sns,youtube,뤼이드,,"#shorts #쇼츠 #교육 #AI #학습 #데이터 #education 
...더보기",,,,https://www.youtube.com/watch?v=gSpybVBBbvU,2026-01-18T14:05:53.507677
38,santa,sns,youtube,뤼이드,,"지금껏 득도에 대하여 기술한 책은 많았지만 
이보다 더 쉽고 빠른 득도법은 없었다
이제 당신은 이 책을 읽는 것만으로도 득도 할 수 있다! …
...더보기",,,,https://www.youtube.com/watch?v=D3mcAaexESc,2026-01-18T14:05:53.507679
39,santa,sns,youtube,뤼이드,,"공기업 취업 준비를 오래 했지만 
결국 취업이 되지 않아 공백기만 늘어났나요?😭
뒤늦게 외국계 기업 준비를 하려고 하지만  …
...더보기",,,,https://www.youtube.com/watch?v=-0jLdGbQvEk,2026-01-18T14:05:53.507680
44,santa,sns,youtube,뤼이드,,"📌 영상 제목: 공부도 AI가 도와준다! 에듀테크 투자로 미래 교육을 잡아라
💡 교육 산업이 기술을 만나 빠르게 진화하고 있습니다.  
 …
...더보기",,,,https://www.youtube.com/watch?v=QoI-zsfVw2E,2026-01-18T14:05:53.507684
45,santa,sns,youtube,뤼이드,,"""누군가가 성공 사례가 있기 때문에 그걸 벤치마킹하겠다는 생각은 그 회사가 성공했었던 핵심 포인트를 놓친 채로 겉으로 드러나는 것만 베끼는 경우가 굉장히 많습니다.""
 …
...더보기",,,,https://www.youtube.com/watch?v=frhDH6C2qQ0,2026-01-18T14:05:53.507686
46,santa,sns,youtube,뤼이드,,"실체 보다는 개념이 선행된 AI 기술을 표현하는 디자인은 무엇일까요? 
디자이너 노민성은 2014년 뤼이드를 공동창업한 이래, 프로덕트와 UX/UI 부문을 오가며 뤼이드의 시각 요소를 책임지고 있습니다.  …
...더보기",,,,https://www.youtube.com/watch?v=juwGbfI8GBY,2026-01-18T14:05:53.507687
47,santa,sns,youtube,뤼이드,,"AI 문법첨삭과 모범답안으로 내 답변을 더 유창하게!
토익스피킹은 Santa SAY로 해결😎
 …
...더보기",,,,https://www.youtube.com/watch?v=NUv2X5JUrAc,2026-01-18T14:05:53.507688
48,santa,sns,youtube,뤼이드,,"#shorts #edtech #educationtechnology #talent #쇼츠 #교육 #기회 #education 
...더보기",,,,https://www.youtube.com/watch?v=iV4uqNAUqec,2026-01-18T14:05:53.507688
49,santa,sns,youtube,뤼이드,,"2025년 주목해야 할 대한민국 스타트업 10곳을 소개합니다!

첫 번째: 뤼이드 (Riiid) …
...더보기",,,,https://www.youtube.com/watch?v=GZBud6RVS80,2026-01-18T14:05:53.507689
50,santa,sns,youtube,뤼이드,,"#shorts 블록체인과 AI의 융합, 교육을 바꾸는 미래 프로젝트 XIIID
   • 블록체인과 AI의 융합, 교육을 바꾸는 미래 프로젝트 XIIID  
 #AI코인 #Web3 #AI튜터 …
...더보기",,,,https://www.youtube.com/watch?v=-ny2O-4Wcl0,2026-01-18T14:05:53.507690
52,santa,sns,youtube,뤼이드,,"퍼블리싱 회사처럼 서로 다른 도메인의 다양한 서비스를 관리하면서도, 퍼블리싱 회사가 갖는 업무 복잡도와 비효율적인 커뮤니케이션 비용을 제거할 수 있을까요? 
뤼이드의 DevOps Engineer는 함께 문제를 해결할 수 있는 동료와 기술에 대한 흔들림없는 신뢰를 갖고 있는 경영철 …
...더보기",,,,https://www.youtube.com/watch?v=yXtVc8f45T8,2026-01-18T14:05:53.507692
53,santa,sns,youtube,뤼이드,,"고객사 : 뤼이드
기획 및 제작 : 니즈앤 (neez.n)
. …
...더보기",,,,https://www.youtube.com/watch?v=71BpRb7ZU1c,2026-01-18T14:05:53.507693
54,santa,sns,youtube,뤼이드,,"뤼이드와 함께 유니콘을 넘어
교육의 패러다임을 바꿀 프론티어를 찾습니다!
 …
...더보기",,,,https://www.youtube.com/watch?v=aC0dzWM_Ba4,2026-01-18T14:05:53.507694
55,santa,sns,youtube,뤼이드,,"구글의 새로운 에이전트 우선 AI 도구, 'Antigravity'를 소개합니다! Gemini 3를 기반으로 한 이 강력한 도구는 단순한 챗봇을 넘어 코딩 자동화, 브라우저 통합, 다중 에이전트 조율까지 수행하는 진정한 AI 개발 환경을 제공합니다. 
 …
...더보기",,,,https://www.youtube.com/watch?v=Sl3rmVeeq2I,2026-01-18T14:05:53.507695
56,santa,sns,youtube,뤼이드,,"네이버는 'AI 국가대표' 탈락...왜?

※ 2026년 1월 16일 금요일 방송본입니다.    …
...더보기",,,,https://www.youtube.com/watch?v=OEB7DP3Y3NE,2026-01-18T14:05:53.507696
57,santa,sns,youtube,뤼이드,,"비싸지는 물가, 더 비싸지는 배달비, 이로 인해 발생하는 교통, 환경 문제 등
모두가 배달 서비스를 이용하는 시대에 소비자들 가장 큰 불만은
기존 배달 시스템 그 자체입니다. …
...더보기",,,,https://www.youtube.com/watch?v=sjQDaUtrVtU,2026-01-18T14:05:53.507697
58,santa,sns,youtube,뤼이드,,"AI를 사용할 때 가장 큰 걸림돌인 '메모리 제한'과 '컨텍스트 상실' 문제를 코딩 없이 해결하는 방법을 공개합니다! 50개의 회의 녹취록이나 수천 통의 이메일처럼 대량의 데이터를 처리할 때, AI가 앞 내용을 잊어버리거나 환각을 일으키는 현상을 경험해보셨나요?  …
...더보기",,,,https://www.youtube.com/watch?v=ZVyc3ssnMW4,2026-01-18T14:05:53.507697
59,santa,sns,youtube,뤼이드,,"'독자 AI' 카피 논란 일파만파

※ 2026년 1월 8일 목요일 방송본입니다.    …
...더보기",,,,https://www.youtube.com/watch?v=Ox3oWTffEfM,2026-01-18T14:05:53.507698
61,santa,sns,youtube,santa toeic,,"★10/29(수) 19시 강남역★토익 노랭이 보카캠프
📢실제 토익시험 최빈출&고난도 어휘 완전 정복! 
캠프 참여만해도 첫토익 패키지 100% 무료 ☞ https://gouk.kr/r5n4fa …
...더보기",,,,https://www.youtube.com/watch?v=wtSE_EQqB_c,2026-01-18T14:05:56.540590
62,santa,sns,youtube,santa toeic,,"AI×TOEIC学習アプリ「Santa」が提供する、Part2リスニング学習用の動画です！

Instagramでも「英語」「TOEIC」に関する投稿をほぼ毎日しているので、ぜひフォローお願いします！！ …
...더보기",,,,https://www.youtube.com/watch?v=MOmFJSxNbkE,2026-01-18T14:05:56.540594
63,santa,sns,youtube,santa toeic,,"世界最高水準のAI技術を搭載したTOEIC学習アプリ「Santa」が提供する、Part1,2,3,4リスニング学習用の動画です。

ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー …
...더보기",,,,https://www.youtube.com/watch?v=BvkaQNL86Xs,2026-01-18T14:05:56.540595
64,santa,sns,youtube,santa toeic,,"世界最高水準のAI技術を搭載したTOEIC学習アプリ「Santa」が提供する、Part1,2,3,4リスニング学習用の動画です。

ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー …
...더보기",,,,https://www.youtube.com/watch?v=dgJq2fckCwA,2026-01-18T14:05:56.540596
66,santa,sns,youtube,santa toeic,,"AI 점수 예측, 자동채점으로 시간 낭비 없는 시험 대비🔥
토익스피킹은 Santa SAY로 해결😎
 …
...더보기",,,,https://www.youtube.com/watch?v=87Dl_z3WHcE,2026-01-18T14:05:56.540606
68,santa,sns,youtube,santa toeic,,"산타토익으로 토익 뽀개러 가기 : http://bit.ly/2P7pZqJ 

""인공지능이 신기하게도 점수가 오를만한 문제만 골라준다"" …
...더보기",,,,https://www.youtube.com/watch?v=sYU38uXxo9w,2026-01-18T14:05:56.540610
69,santa,sns,youtube,santa toeic,,"[무료 배포] 토익 LC 빈출단어 학습자료(PDF) 다운로드 👉 https://bit.ly/4t0s2xc

2026년 토익 출제 경향을 반영하여 제작된 고득점 목표 심화 훈련 콘텐츠입니다. 실전 난이도 이상의 어휘와 복잡한  …
...더보기",,,,https://www.youtube.com/watch?v=xro_A8qiW4o,2026-01-18T14:05:56.540611
70,santa,sns,youtube,santa toeic,,"지난 4개월간 토익공부를 한내용을 담은 영상입니다 
...더보기",,,,https://www.youtube.com/watch?v=unfar2yser4,2026-01-18T14:05:56.540615
71,santa,sns,youtube,santa toeic,,"겨울방학 토익 
제대로 잡고 싶은 분들 주목해주세요 ❄️📚
 …
...더보기",,,,https://www.youtube.com/watch?v=Px0y2-YRdX0,2026-01-18T14:05:56.540616
72,santa,sns,youtube,산타 영어,,"산타 핑크퐁과 함께 기차를 타고, 선물 배달을 해요! 기차 안에는 어떤 친구가 타고 있을까요? 친구와 함께 재미있는 굴뚝도 타고 내려가 봐요! …
...더보기",,,,https://www.youtube.com/watch?v=BRrMjDpCHdM,2026-01-18T14:05:58.931291
73,santa,sns,youtube,산타 영어,,"구독과 좋아요는 영상제작에 큰 힘이 됩니다.😊
영어는 반복할수록 효과가 월등히 커집니다. 편하게 듣고 따라해보세요. 
점점 자신감이 쑥쑥 자라나실 거예요. …
...더보기",,,,https://www.youtube.com/watch?v=ufmV4tFgNQ8,2026-01-18T14:05:58.931305
74,santa,sns,youtube,산타 영어,,"#산타가 있다고 믿어 #산타를 믿어 #크리스마스 #믿다 영어로 #believe believe in 차이 #영어로 
...더보기",,,,https://www.youtube.com/watch?v=WY6T9B6x8bI,2026-01-18T14:05:58.931306
79,santa,sns,youtube,산타 영어,,"거의 19금 산타네요 ㅎㅎ
여러분 메리 크리스마스 그리고 새해 복 많이 받으세요
 …
...더보기",,,,https://www.youtube.com/watch?v=iClpzCZPBug,2026-01-18T14:05:58.931312
80,santa,sns,youtube,산타 영어,,"꼬리표3개면 영어끝~ 원어민도 모르는 숨겨진 영어공식~
태그영어 www.goodenglish.kr
카페 https://cafe.naver.com/tagenglish …
...더보기",,,,https://www.youtube.com/watch?v=H2ZGaZUnO2o,2026-01-18T14:05:58.931313
81,santa,sns,youtube,산타 영어,,"Get the Super Simple App! ► http://bit.ly/TheSuperSimpleApp
Merry Christmas! We hope you enjoy this BINGO-style tribute to our favorite jolly fellow, Santa Claus.  …
...더보기",,,,https://www.youtube.com/watch?v=mGAYzlqj-aE,2026-01-18T14:05:58.931313
82,santa,sns,youtube,산타 영어,,"☆티롱이 유튜브 구독하기 
   / tilong   …
...더보기",,,,https://www.youtube.com/watch?v=3fPdmWp1Zfc,2026-01-18T14:05:58.931314
84,santa,sns,youtube,산타 영어,,"#산타클로스 #롯데백화점 #크리스마스 #산타 

8일 오전 서울 중구 소공동 롯데백화점 본점에서 핀란드 로바니에미 산타마을에서 온 공식 산타가 모델들과 함께 포즈 …
...더보기",,,,https://www.youtube.com/watch?v=My5tCArFcpo,2026-01-18T14:05:58.931316
86,santa,sns,youtube,산타 영어,,"#크리스마스 #산타 #선물

산타 할아버지가 큰 실수를 했어요🤣 
...더보기",,,,https://www.youtube.com/watch?v=G5c1FFrdRQ4,2026-01-18T14:05:58.931318
87,santa,sns,youtube,산타 영어,,"👇수강신청 및 교재 구매안내👇
▶홈페이지 https://www.frankssem.com (←클릭)
▶카톡문의  http://pf.kakao.com/_wAzxkV/chat (←클릭) …
...더보기",,,,https://www.youtube.com/watch?v=-5vmbk5qydE,2026-01-18T14:05:58.931318
88,santa,sns,youtube,산타 영어,,"#영어동화 #영어유치원 #shorts 
 …
...더보기",,,,https://www.youtube.com/watch?v=5YMBfNyCIOM,2026-01-18T14:05:58.931319
89,santa,sns,youtube,산타 영어,,"#KidsChristmasSong#SingWithBella
Instagram ►   / singwithbella.official   …
...더보기",,,,https://www.youtube.com/watch?v=7Rh2qJAybdM,2026-01-18T14:05:58.931330
90,santa,sns,youtube,산타 영어,,"Provided to YouTube by SM Entertainment

Dear Santa (English Version) · Girls' Generation-TTS …
...더보기",,,,https://www.youtube.com/watch?v=bRowlFh_c8Q,2026-01-18T14:05:58.931330
91,santa,sns,youtube,산타 영어,,"Watch in HD ^^ Comment/Like/Subscribe!

Feel free to request songs in the comments or at my twitter (You must be subscribed to make request …
...더보기",,,,https://www.youtube.com/watch?v=5h0A4gXoJlY,2026-01-18T14:05:58.931331
92,santa,sns,youtube,산타 영어,,"Subscribe for new videos every week! 
♬ YouTube Channel: https://bit.ly/2nJF2er  …
...더보기",,,,https://www.youtube.com/watch?v=iwvjyNBqqYs,2026-01-18T14:05:58.931332
93,santa,sns,youtube,산타 영어,,"""울면 안 돼~ 울면 안 돼~""
크리스마스에는 산타 할아버지가 선물을 주신대요~ …
...더보기",,,,https://www.youtube.com/watch?v=MTn8ymFqG3g,2026-01-18T14:05:58.931333
94,santa,sns,youtube,산타 영어,,"Subscribe to BabyBus Kids TV ►►    / @babybus  
BabyBus | Merry Christmas! | Santa Claus's Coming: https://bit.ly/2GRX72L …
...더보기",,,,https://www.youtube.com/watch?v=tp-fSc400Do,2026-01-18T14:05:58.931334
95,santa,sns,youtube,산타 영어,,"가사 전체 보기: https://hanpuri.com/274
업로드된 전곡 듣기 : https://bit.ly/2MeUjzO
업로드 & 신청곡 리스트 : https://hanpuri.com/notice/94 …
...더보기",,,,https://www.youtube.com/watch?v=2iYS2z_1L5w,2026-01-18T14:05:58.931335
96,santa,sns,youtube,산타 영어,,"#영어듣기 #영어듣기연습 #영어리스닝 #영어반복듣기 #영어청취 

영어 듣기, 영어 리스닝, 영어 회화 …
...더보기",,,,https://www.youtube.com/watch?v=Yg6wKo1Jdi4,2026-01-18T14:05:58.931335
97,santa,sns,youtube,산타 영어,,"Title:Where's Santa Claus?/ 산타클로스는 어디있나요?

Merry Christmas everyone:) …
...더보기",,,,https://www.youtube.com/watch?v=hArjX1zt3R4,2026-01-18T14:05:58.931336
98,santa,blog,naver_blog,산타토익,"[산타토익] 내돈내산, 산타토익 후기! (0원 환급패키지 mini)
빈
네이버 블로그","#산타 #산타토익 #산타토익환급패키지
토익에 있어서 문외한이었던 저는...
주변에서 토익 준비는 산타다, 토익은 산타지, 하는 말을 들어왔던지라
토익 준비를 해야겠다는 마음이 들자마자
바로 산타토익 다운로드! 후 바로 가입! 바로 등록!을 시전했습니다 :)
결과만 먼저 말씀드리자면, 대 만족!
첫 토익이니만큼, 토익에 대해서 아는게 없었는데
(RC, LC가 뭐야? 라고 할 만큼.. 몰랐던.......)
산타토익을 시작하고는 토익에 날개를 달을 수 있었어요 하하ㅏ하ㅏㅏㅏ~~~~
그래서 오늘 포스팅은, 산타토익을 하면서 가장 좋았던 점을 나열해 보려고 해요!
1. 매일매일 나에게 필요한 학습을 추천해주는 AI !
산타에 대해 아시는 분이라면 웬만큼 다 아실, 뤼이드의 독보적인 AI 기술,
약 40일동안 산타와 함께 빡-공 하며 AI의 위대함을 느낄 수 있었습니다!
산타토익 패키지를 진행하면, 매일매일 새로운 추천학습을 제공해주는데요!
매일매일 새로운 추천학습을 나에게 선사하는 산타의 모습!
위 사진에서 볼 수 있듯이, 강의/단어/실전문제 등의 분야로 나에게 추가 학습이 필요한 부분을 알아내어
'이 부분에 대한 공부가 더 필요해요!' 라고 하듯이... 추천학습 카드를 띄워줍니다!
기특한 우리의 산타는 카드를 추가하는 것에서 멈추지 않고,
당일 학습한 문제들 중 약했던 부분이나 더 공부가 필요한 부분을 골라내어 ""쪽지 시험"" 도 제공하는데요!
저는 이 쪽지시험을 완전 요긴하게 잘 썼습니다 ㅋㅋㅋ
그 날 강의를 듣고 문제를 풀거나 실전 문제를 풀면서, 많이 틀리고 헷갈렸던 부분을
AI 가 찰떡같이 어떻게 알아내서 다시 문제로 내주는데, 영어를 까먹을래야 까먹을 수가 없더라구요!
산타 패키지 이용 중 가장 좋았던 부분이 아닌가 싶어요!!!!
+) 상단에 매일 변화하는 나의 예상점수를 보여주는 것! 아주 좋았어요 내 실력이 얼마나 늘고 있구나 눈으로 보이는 ㅎㅎ (안 오르는 날에는 조금 슬프기도,,,)
2. 내 손 안의 단어장 !
두 번째로 산타의 좋았던 점!
바로 내 손 안의 단어장으로 쓸 수 있다는 점 이었어요 :)
고등학교, 중학교 때 부터 자투리 시간에는 무조건 영단어를 외워라~ 하고 ... 주입식 교육으로 다루어졌던 저는,,,
산타의 단어장을 활용해서 지하철이나 버스를 탄 이동시간에 단어 공부를 할 수 있었는데요!
단어 공부 시, 내가 몰랐던 단어를 체크해주는 친절한(?) 산타
어휘 파트에 들어가서 필요한 단어 한 묶음 (약 20-30개)를 공부한 후,
이렇게 단어장에 들어가면
짜잔~ 여기 너가 몰랐던 단어들이야~ 하고 제가 틀린 단어를 보여줍니다!
이 기능은 저의 심금을 울렸어요! (!!)
손으로 쓰는 단어장이나, 책으로 된 단어장은 몰랐던 단어를 따로 체크해야 되고, 나중에 찾아봐야 하고,
들고 다녀야 하는 등의 불편함이 아주 컸는데
산타토익과 함께라면 내 삶의 동반자인 핸드폰 속에서, 이렇게 모르는 단어만 찝어 볼 수가 있다구요!
이 기능, 아주 좋았습니다 :)
+) 실제로 제 주변에 단어공부가 필요하다고 말하는 친구들이 있으면 무조건 산타를 추천하고 있답니다!
3. 나의 실력을 분석하고 필요한 전략을 세울 수 있다!
제가 가장 좋아하던 산타의 매력 Top 3 안에 드는 것!
바로 ""실력분석"" 인데요!
혼자서 토익 공부를 하다보면,
'내가 이렇게 공부하는게 맞나...?'
'내가 지금 부족한 부분이 어디지...'
'다른 사람들은 어느 정도로 푸는거지....'
하는 고민이 들기 쉽상인데요! 혼자 하는 공부는 그만큼 힘들죠ㅠ
저는 산타토익을 사용해 공부하면서 그런 걱정을 떨쳐낼 수 있었어요!
Next image
위 사진들에서 보실 수 있듯이 저는 실력분석 탭을 적!극! 활용했습니다!!!!
내 목표 점수에 비해 지금 예측점수가 무엇인지, 분야별 내 토익 실력이 어떤지, 정답률은 어떤지, 파트별 정답률은 어떤지, 취약한 개념은 뭔지, 다른사람들의 점수는 어떤지......... 등등!
지금 내 실력이 객관적으로 봤을 때 어느정도인지 알 수 있는 점이 너무너무 좋았어요!
혼자 외로이 하는 토익 공부에 힘을 보태준 아주 고마운 기능입니다 :-) ~~
이렇게 약 40일을 열심히 달린 결과!!!!
인생 첫 토익이었지만, 무려 870 이라는 높은 점수를 달성할 수 있었습니다 ㅠ^ㅠ
(사실 객관적으로는 높은 점수가 아닐 수 있지만, 800은 받을 수 있을까 하며 고민하던 저에게는 황송.....)
이 모든 영광을 산타토익에게 돌리고 싶어요!
정말 RC, LC도 모르던 토익 찌질..ㅇ.ㅣ....... 가
다른 공부 하~ 나도 안하고 산타로만 매일 1-2시간씩 공부하며, 1트에 870이라니!!!
이렇게 좋은 상품 만들어주신 산타에게 감사합니다 ( _ _)
많은 분들이 제 블로그를 보시고 산타토익 많이 사용하셨으면 해요! 정말 정말 좋거든요 :)
그럼 이만 저는 870점으로 사회에 나갈 날개를 달고, 사회 초년생으로 열심히 살아볼게요!
땡스 투 산타!!!!
*이용 상품 정보 : 산타(뤼이드)토익 0원 환급패키지 mini",,,,http://blog.naver.com/ckekqls99/222702687000,2026-01-18T14:16:08.077699
