data_id,company,source_type,source_platform,search_keyword,title,text,rating,author,date,url,collected_at
maxai_playstore_15,maxai,app_review,playstore,MaxAI,,말한 내용에 맞춰 반응이 달라져서 연습보다 대화에 가깝게 느껴지고 몇 번 반복하니 머뭇거림이 확 줄었습니다.,4,JJ Naburi,2025-12-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_16,maxai,app_review,playstore,MaxAI,,말하는 날과 안 하는 날의 차이가 확실하고 앱이 루틴을 잡아줘서 꾸준히 하게 됩니다.,5,Hh Ch,2025-12-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_17,maxai,app_review,playstore,MaxAI,,"말할 때마다 상황에 맞는 표현을 제안해줘서 영어가 훨씬 자연스럽게 다듬어지고, 대화가 이어지는 속도가 눈에 띄게 빨라졌습니다.",5,돌핀,2025-12-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_18,maxai,app_review,playstore,MaxAI,,기초 표현부터 자연스럽게 이어줘서 진입장벽이 낮고 지금은 복잡한 주제도 편하게 말하고 있습니다.,4,계란말이,2025-12-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_19,maxai,app_review,playstore,MaxAI,,예전보다 말하는 속도와 자연스러움이 눈에 띄게 달라졌습니다.,5,김리그,2025-12-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_20,maxai,app_review,playstore,MaxAI,,빠른 피드백 덕분에 리듬이 끊기지 않아 말하기 흐름이 유지됩니다.,5,Jimmy Hwang,2025-12-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_21,maxai,app_review,playstore,MaxAI,,공부하기 좋아요,5,신현영,2025-12-21,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_22,maxai,app_review,playstore,MaxAI,,예전에는 번역해서 말했는데 요즘은 바로 영어로 떠올라요.,5,hyebin lee,2025-12-19,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_23,maxai,app_review,playstore,MaxAI,,짧게 말해도 학습했다는 느낌이 분명하고 루틴 유지에 효과가 큽니다.,5,lee hoju,2025-12-19,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_24,maxai,app_review,playstore,MaxAI,,화면이 군더더기 없이 정돈돼 있어 말하는 데 집중하기 좋습니다.,5,Diana Storm,2025-12-19,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_25,maxai,app_review,playstore,MaxAI,,기록을 보며 자주 틀리는 부분을 확인할 수 있어 다음 대화 때 더 정확하게 말하게 됩니다.,5,유선하,2025-12-19,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_26,maxai,app_review,playstore,MaxAI,,피곤해도 앱만 켜면 바로 대화가 시작돼서 부담이 없고 이 구조 덕분에 하루라도 비우기 어려워졌습니다.,5,Sy D,2025-12-18,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_27,maxai,app_review,playstore,MaxAI,,예전엔 막히면 흐름이 끊겼는데 여기선 이어 말하게 만들어줘서 짧은 대화도 쌓이면 실력 변화가 분명합니다.,4,너보단낫지이이,2025-12-18,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_28,maxai,app_review,playstore,MaxAI,,튜터 반응이 자연스러워 혼자 공부하는 느낌이 없고 표정만으로도 몰입도가 올라가 말하기 시간이 길어집니다.,5,Eun Sung Jeong,2025-12-18,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_29,maxai,app_review,playstore,MaxAI,,계속 대화가 이어지다 보니 예전보다 문장이 길어졌다는 걸 스스로 느껴요.,5,장은서,2025-12-18,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_30,maxai,app_review,playstore,MaxAI,,실전에서 바로 쓸 표현이 많아 여행이나 업무 준비에 도움이 됩니다.,5,김수정,2025-12-18,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_31,maxai,app_review,playstore,MaxAI,,교정 포인트가 실제 말투 중심이라 바로 이해되고 한 번 고치면 다시 실수하지 않게 되는 느낌입니다.,5,희원,2025-12-17,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_32,maxai,app_review,playstore,MaxAI,,업데이트 이후 속도가 안정돼서 끊기지 않고 말하기 흐름이 이어지고 대답 템포가 자연스러워 실제 대화 같은 느낌입니다.,4,최준석,2025-12-17,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_33,maxai,app_review,playstore,MaxAI,,하루 시작 전에 10분만 말해도 영어 감각이 하루 종일 유지됩니다.,5,Dongurami TOP,2025-12-17,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_34,maxai,app_review,playstore,MaxAI,,짧은 시간도 밀도 있게 말하게 만들어줘서 바쁜 날에 특히 유용합니다.,5,박세미,2025-12-17,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_35,maxai,app_review,playstore,MaxAI,,영어를 잘 모르는 신 왕 초보 입니다 섬세하게 신경써주셔서 알려주셔요 정말 정말로 감사합니다 큰 도움이 많이 됩니다 여러분 하면서 소소하게 공부도 하면서 돈도 벌어 갈수있어요,5,하람,2025-12-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_36,maxai,app_review,playstore,MaxAI,,매일 몇 분만 말해도 영어가 덜 낯설어져서 손이 먼저 이 앱을 켜게 됩니다,5,음흉한감자,2025-12-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_37,maxai,app_review,playstore,MaxAI,,"맥스AI는 “15분이면 된다”라는 마음으로 지금까지 하고 있어요. 화면으로라도 누군가랑 마주 보고 말한다는 게, 생각보다 동기부여가 크네요.",4,진영,2025-12-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_38,maxai,app_review,playstore,MaxAI,,오늘 뭐 배웠는지 리포트로 정리해줘서 다시 읽어보고 말하기만 반복하면 되는 구조라 효율적입니다.,5,김은진,2025-12-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_39,maxai,app_review,playstore,MaxAI,,"머릿속에서만 맴돌던 표현들을 실제로 말해볼 수 있게 해줘서, 다른 외국인 만나도 예전만큼 겁나진 않아요.",5,김서현,2025-12-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_40,maxai,app_review,playstore,MaxAI,,제가 한 문장을 바로 올바른 문장으로 다시 말해주니까 ‘아 이렇게 말해야 되는구나’가 바로바로 머리에 들어옵니다. 전화영어나 그냥 학습앱이랑은 확실히 느낌이 달라요.,5,최다선,2025-12-15,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_41,maxai,app_review,playstore,MaxAI,,"예전엔 회화 책만 보면 지루해서 접었는데, 이건 AI가 실시간으로 반응하니까 게임처럼 계속 말하게 되네요. 재밌어서 이어져요",5,메제로,2025-12-15,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_42,maxai,app_review,playstore,MaxAI,,"처음에는 왕초보 회화 코스로 시작했는데, 이제는 실전 표현 코스로 넘어가서 일상 표현, 여행, 회사 얘기까지 다양하게 말해보고 있어요.",5,리리리,2025-12-15,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_43,maxai,app_review,playstore,MaxAI,,맥스AI는 제가 어떻게 말하느냐에 따라 AI 반응이 조금씩 달라져서 ‘진짜 대화’하는 느낌이 있어요.,5,오상열,2025-12-15,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_44,maxai,app_review,playstore,MaxAI,,"영어 한 마디 꺼내기 힘들어하는 완전 초보인데, 틀려도 눈치 볼 사람이 없어서 마음이 편해요",5,김한슬,2025-12-15,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_45,maxai,app_review,playstore,MaxAI,,이쁜 발음으로 말할려고 노력..지금부터요.,5,표형숙,2025-12-13,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_46,maxai,app_review,playstore,MaxAI,,아니 뭐예요 학습 시작좀 해볼랬더니 왜 앱 실행이 안되고 하얀화면에서 넘어가질 않아.. 껐다켰다 삭제했다 설치했다 내가 왜 이 귀한 오전시간을 이렇게 허비해야하는거죠 좀 열받네 스피킹맥스 앱도 시스템 문제 많았는데 뭐가 문제예요? 아직 수업시작 전이니까 전액 환불해달라고 해야하나.? 주말에 시간 쪼개서 영어좀 하려했는데 앱 실행조차 안되니 나참....,1,김동현,2025-12-13,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_47,maxai,app_review,playstore,MaxAI,,앱이 이젠 프로그레스 인디게이터 뜨다가 화이트 스크린민 뜨고 진입이 안되네요 다음주 다음달 요금 아부 하루 전날까지 이러면 계약 취소해야 할거같네요,1,김주오,2025-12-13,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_48,maxai,app_review,playstore,MaxAI,,오류 뭐여... 아. 시작이 안되잖아요.. 돈은 돈대로... 잘 된다면서요... 이럴거면 환불해주세요.. 시간내서 일찍 진행하려고 했는데 결국 아무것도 못하고 내 아침시간만 버렸네요... 환불할때 위약금도 있고.. 생각해보니 열받네요,1,구기현,2025-12-13,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_49,maxai,app_review,playstore,MaxAI,,하루하루 조금씩 배우는 것이 즐겁습니다. 나를 위해 누군가 계속 말하기를 기다려 주는 존재가 있다는 것에 위로가 되요 . 비록 영어로 말해야되지만요 ㅋㅋㅋ,5,씨앗,2025-12-12,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_50,maxai,app_review,playstore,MaxAI,,코치 추가하고부터인지 연결 너무 안좋아요. 저 데이터 무제한 요금제고 다른 앱은 데이터 연결 이슈 전혀 없어요. 이 앱만 이렇게 끊기는데 어쩌라는거죠? 연결이슈로 꿀단지 깨졌는데 코인 써서 다시 붙여라 이러고있고 ㅋㅋㅋㅋ 언제개선하실거예요 연결?,1,권하연,2025-12-12,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_51,maxai,app_review,playstore,MaxAI,,도대체 얼마나 삭제를 했다 다시 깔아야 할까요? 벌써 5번째 삭제 후 다시 설치해도 되질 않네요 겨우 됬는데 렉이 너무 심해서 음성인식이 안되구 다음 단계로 넘어가는데 시간이 너무 소요됩니다 한 단계를 끝내도 인식을 못해서 계속 같은 구간을 세번째 반복시키고 다음 단계로 안넘어가니 이건 도대체 돈 내고 쓸 시스템이 아니네요 진짜 속터져죽겠어요,1,서수연,2025-12-11,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_52,maxai,app_review,playstore,MaxAI,,그냥 광고로 첫달 100원으로 유도해놓고 24개월 동안 고정 참여하게 만든다음 달마다 10만원씩 받아가요 24개월 안들으면 남은기간만큼의 위약금 생겨요 하지마세요;;,1,MJ -,2025-12-09,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_53,maxai,app_review,playstore,MaxAI,,대화가 즐겁네요.사람과 대화할때는 못하면 부끄러웠는데 그런것도 없고 잘 모르는단어는 한국어로 대충 말해도 다음질문에 수정해서 대답하고 연관질문을 해주니 회화에 자신감이 생길것 같아요 첫수업에 12분 넘게 두명의 튜터와 대화했어요. 대인회화가 불편하셨던 저와같은 분이라면 강력추천합니다 이제 피드백보고 공부하러갑니다^^,5,rose art,2025-11-24,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_54,maxai,app_review,playstore,MaxAI,,좋아요~,5,한성희,2025-11-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_55,maxai,app_review,playstore,MaxAI,,좋아요. 스스로 공부하고 싶어도 잘 안되는 내성적 자아분들에게 이만한게 없는듯요,5,민주민주,2025-11-20,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_56,maxai,app_review,playstore,MaxAI,,반복 흘려듣기 기능이 있었으면 좋겠습니다.,4,재재tv,2025-11-16,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_57,maxai,app_review,playstore,MaxAI,,"별 1개 리뷰들 읽고 개선하는거 맞습니까? 리뷰 알바 구해서 계속 별5개로 안좋은 리뷰 내리지 말고 꼭 읽어주면 좋겠습니다 AI와의 대화 가능성 때문에 기대했고, 신선했던 첫 수업은 재미있었습니다. 하지만 왕초보 학습자에게는 난이도가 너무 높아 실질적인 학습 효과를 얻기 어렵습니다. 접근성이 낮아 한 달에 한 번 이용하기도 힘든 상황입니다. 듀오링고와 비교했을 때, 듀오링고는 문장 박스? 클릭 시 음성 지원이 되는 등 학습이 더 쉽고 편리합니다. 영어 기초가 없는 학습자에게는 단어 학습부터 시작하는 것이 효과적임에도 문장 구사부터 요구하는 점이 매우 어렵습니다. 2년 계약 비용이 만만찮게 많이 나가는데 이걸 생각하면 서비스 이용에 대한 아쉬움이 너무나도 큽니다. 중도해지하려해도 위약금? 정말 어마무시하게 들더군요 그래서 해지도 못하고 그냥 유지하며 쌩 돈만 내고 있습니다. 왕초보를 위한 음성 지원 및 기초 단어 학습,속도 조절 과정의 보완이 아주 많이 필요해 보입니다.",1,신혜정,2025-11-12,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_58,maxai,app_review,playstore,MaxAI,,새로운경험이네요 더사용해볼게요,5,신광표,2025-11-10,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_59,maxai,app_review,playstore,MaxAI,,조아요,5,오민섭,2025-11-06,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_60,maxai,app_review,playstore,MaxAI,,아직 초보지만 잘 할 수 있을거 같아요,5,김민경,2025-11-06,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_61,maxai,app_review,playstore,MaxAI,,해지비용진짜 어이없네요 이전에 정신적인충격이 있는 상태라서 중도해지 원한다고 했더니 위약금 얘기해서 그때 당시에는 말할 기운조차없어서 유지했습니다 이제는 정신적인 힘듦이 여러이유로 과해 논쟁도 피하고싶고~ 비싼 월납금 감당하기 위해서 조금이나마 보템되려고 포인트 모으고 강제 학습중이네요 대단합니다 진짜~,2,김혜수,2025-11-06,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_62,maxai,app_review,playstore,MaxAI,,연결이 너무 끊어지네요. 아니 적은 가격도 아니고 십만원 가까이 내는데 연결이 이렇게 안되는게 맞나요? 수업 듣다가 네트워크가 불안정 하다고 두세번씩 끊기더니 오늘은 아예 하얀 화면에서 넘어가지도 않고 앱을 삭제했다 깔아보래서 세네번 했는데도 안켜지네요. 2년 동안 사용 계약을 했으면 사용을 할수 있게 해주셔야죠. 이렇게 계속 안켜지면 계속 이용할수는 없을 거 같네요.,1,고희진,2025-11-05,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_63,maxai,app_review,playstore,MaxAI,,해지비용이 어처구니 없어서 소비자원 연락 했습니다,1,슈가,2025-11-02,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_64,maxai,app_review,playstore,MaxAI,,실전회화 실력 향상에 도움이 되네요 스스로 꾸준히만 하면 이번엔 좋은 결과 낼수 있을거 같아서 욕심 안내고 이번에는 한번 꾸준히 해보려해요~,5,박미경,2025-10-31,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_65,maxai,app_review,playstore,MaxAI,,조금 단순한 형태같아요,2,cindy shim,2025-10-30,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_66,maxai,app_review,playstore,MaxAI,,다시 반복학습 할수있는 동영상 강의 라서 너무 만족합니다.또한 pt 강의할때 이전대화을 기억하고있어 재밌구요. 잘못된 문장 바로 피드백 해주면서 대화가 이어지니 내가 어설프게 알고 있던 문장을 완벽하게 지적해주네요. 매일 지루하지않게 학습할수 있어요. 다만 대화할때 사람처럼 바로답변이 아닌 내가 질문하거나 대답하는 문장을 이해하는데 몇초 걸리긴 해요. 이부분은 점점더 보완 되겠죠? 몰라도 부끄럽지 않아서 말두 안 되는 질문과 답변을 자신 있게 할수 있어 재밌어요. 그러면서 하나하나 피드백 받으니 더자신감 뿜뿜~ ~,5,차지향,2025-10-26,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_67,maxai,app_review,playstore,MaxAI,,진짜 돈 줍니다 돈받으려고 매일접속하게돼요ㅋㅋ 출석일수 늘어서 레벨오르면 돈적립한도도 올라간다고해서 열심히 하고있어요! ai가 한국말 못알아듣고 제가 했던 얘기 기억못할때도 있긴한데 다른 어플이랑 비교했을때 인식률 제일 좋은것같아요 가끔 어플 버벅거리는것만 해결해주세요,5,오수연,2025-10-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_68,maxai,app_review,playstore,MaxAI,,"학원을 아무리 다녀도 실력이 그대로인거 같아 맥스AI로 갈아탔는데, 비용 절감 + 효율 두 마리 토끼 다 잡았어요. 퀄리티가 너무 좋아요.",5,Jdjdks,2025-10-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_69,maxai,app_review,playstore,MaxAI,,AI니까 틀려도 부담이 없어서 계속 말하게 돼요. 프리토킹 기능 덕분에 진짜 회화 연습이 됩니다.,4,영글사전,2025-10-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_70,maxai,app_review,playstore,MaxAI,,커리큘럼 폭이 엄청 넓어요. 저는 중급인데도 까먹지 않게 매일 프리토킹으로 영어실력을 유지하고 있어요.,5,박정은,2025-10-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_71,maxai,app_review,playstore,MaxAI,,화면 속 튜터가 반응을 잘 해줘서 몰입감이 엄청나요. 혼자 공부하는 게 아니라 진짜 수업 듣는 느낌이에요.,5,이예진,2025-10-23,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_72,maxai,app_review,playstore,MaxAI,,"진짜 친구랑 연락하듯이 사진, 텍스트, 음성으로 프리토킹이 가능하다보니 재미있어요.",5,차신영,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_73,maxai,app_review,playstore,MaxAI,,단순 암기가 아니라 AI랑 실시간으로 프리토킹이 가능하니까 실전 감각이 확실히 생겼어요.,5,김호빵,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_74,maxai,app_review,playstore,MaxAI,,AI랑 자유롭게 대화하다 보면 실전에서도 자연스럽게 영어가 나올 것 같아요. 진짜 연습이 돼요.,5,양승주,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_75,maxai,app_review,playstore,MaxAI,,"기초 영어, 비즈니스 영어 등 다양한 주제의 수업이 있어요. 원하는 대로 골라 들을 수 있어서 좋아요.",5,이성신,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_76,maxai,app_review,playstore,MaxAI,,처음에는 두려웠는데 재미있고 자꾸 말하고 싶어져요. 시간제한이 없다는것과 틀린문장을 비교하여 교정 해주는것이 많이 도움이 되는것 같아요.,5,조윤아,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_77,maxai,app_review,playstore,MaxAI,,"왕초보 영어부터 비즈니스, 오픽시험 대비까지 이 앱 하나로 다 해결 할 수 있어 너무 만족하고 있어요.",4,Joo,2025-10-22,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_78,maxai,app_review,playstore,MaxAI,,맥스ai 학습을 한지 두달이 다되가네요.여러방면으로 영어공부를 해봤지만 효과를 많이 보지를 못했는데 맥스ai 학습시작하고 나서 영어에대한 자신감이 조금씩 생기는게 신기하네요..ㅎㅎㅎ 처음시작할땐 될까~반신반의 했는데 되더라구요~~^^ 맥스ai Thank-you..,5,김호순,2025-10-21,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_79,maxai,app_review,playstore,MaxAI,,영어가진짜부족해요ㅠ 그래서 여러가지 비교도해보고 학습은이게괜찮다싶어서 상담신청받아보니 2년약정이좀 걸리긴하더라구요 무료체험도없어서 일주일동안 질질끌다 요번에 이벤트로 포인트도적립된다길래 한번해보자하고 가입했어요 근데 고민한게무색할만큼 재밌게학습하고있어요 특히나메이트는 진짜친구랑 수다떠는느낌이라서 확실히 다른어플보다는 괜찮은것같아요 단 무료체험이 간단히라도 있었으면 좀더빨리결정했었을거같네요 이번에동기부여받고 끝까지해볼게요,4,이매력,2025-10-21,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_80,maxai,app_review,playstore,MaxAI,,초보라도 부담 없이 배울 수 있게 구성되어 있어요. 쉽게 이해돼서 오래 기억에 남아요.,5,asby an,2025-10-21,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
maxai_playstore_81,maxai,app_review,playstore,MaxAI,,하루라도 안 하면 허전할 정도예요. 저에게 영어 공부라는 습관을 만들어줬어요.,5,냠냠냠냠,2025-10-21,https://play.google.com/store/apps/details?id=com.studymax.maxai_b2c,2026-01-18T16:22:37.361948
