title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,한달반째 사용하고 있습니다 고득점 문제가 적은것 같아요. 처음에는 난이도가 골고루 나와서 실력이 많이 향상되는 느낌인데 어느정도 문제를 많이 풀고 점수가 올라가니 자꾸 쉬운 문제 위주로 나오고 어려운 문제는 같은문제가 너무 반복되네요. 문제은행이 좀 부족한것 같아요. 아직 원하는 점수가 안나와 더 공부하고 싶은데 갈수록 반복문제 난이도 하만 나오닌 고민됩니다..문제 업데이트 계획이 있을까요,4,Hyunyoung Jeon,2025-11-06 23:20:37,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,너무 좋아요~ 그런데 한가지 제일 불편한 점이 뒤로가기가 안된다는거... 뒤로가기를 눌러도 화면이 그대로일 때 약간 불편합니다잉?,5,최수환,2025-10-31 18:44:13,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,노베진짜노베 이거러지같은 광고좀제발그만!!! 절대다운안해,1,냠념,2025-10-24 08:42:22,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"맞춤형 문제를 알맞게 제공해줘서 좋았습니다. 개인적으로 느꼈던 단점은 알고리즘이 LC 예상점수가 RC보다 높게 설정되도록 맞춰져있는지, LC학습을 집중적으로 하면 예상점수가 확 떨어졌다가 RC학습을 집중적으로 하면 다시 점수가 확 올랐다가 하네요.",4,Jay Park,2025-10-22 19:21:12,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,계정 가입은 했는데 아무것도 못하면 뭐 어쩌라는 건가요..??,1,1h7 B1,2025-10-22 03:33:20,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,환급반 신청해서 공부하는데.. 왜자꾸 고득점 달성을 위한 프리패스 구매하라고 뜨고 문제는 못 보고....? so 황당... 환급반은 프리패스 아닌가여...? 언제부터...? why....? 그럼 포인트는 어케모아요....? 남은 기간 64일이라고 뜨는데 무엇을 또 결제...? 프리패스랑 무제한 프리패스가 다른 것...? 태블릿도 안되고 폰도 안 되고 껐다 켜도 안 되고 ㅠ 쩝... 왜 안 되나요 why...? 개뽝취는걸.....,1,흐김자,2025-10-20 18:10:01,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,이어폰을 연결해서 듣기 문제를 풀면 앞부분이 살짝 끊겨서 들려 불편합니다 개선해주시면 리뷰 다시 작성할 예정입니다,2,김영옥,2025-10-17 09:47:10,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,잘 쓰고 있습니다만 문제 푸는 도중 따로 외우고 싶은 단어는 보관해서 나중에 암기 학습을 할 수 있는 기능이 있으몁 좋겠어요,5,우현우,2025-10-14 17:14:01,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,처음 깔았을때 11월6일? 그게 떳는데 안없어져요ㅠㅠ,1,꾸나니,2025-10-12 14:42:54,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,다음 문제로 넘어가는 버튼이 계속 안나오네요 삭제 설치를 몇번이나 반복했는지 모르겠습니다,1,이원겸,2025-10-07 16:45:58,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,별로 효과없음,1,V10 Bears,2025-10-06 16:27:09,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,이것 좋네,5,김수철,2025-10-02 10:55:46,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,돈내고 저장한거 기간 지내면 없애버림 꼭 유의사항에 남겨줬으면 좋겠음 ^^,1,cool kim,2025-09-23 00:08:30,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,딱히... 별로임 내 자신감이 쭉쭉 깎임 아 내가 영어를 이정도 밖에 못했나라는 생각이 듦. 그리고 듣기 언어가 호주 영국 미국 섞여 나오는 게 잣 같음,1,김하진 (벱),2025-09-22 16:15:53,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,광고 좀 그만;; 실제로 가독성 떨어져서 2일 사용하고 삭제했어요,1,정적인두부,2025-09-14 11:34:28,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,제가 아이폰에서 애플계정으로 가입하고 결제했는데 갤탭에서 이용하려 했지만 애플계정 로그인이 안되네요ㅠㅠ 안드로이드에서도 애플계정 로그인 할 수 있도록 해주세요,5,선화,2025-09-12 19:39:39,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"이 앱 덕분에 토익 첫시험 975점이라는 상상도 못한 점수를 받았습니다!! 이 앱으로 한 두달동안 시간이 날 때마다 문제를 풀었고, 몇 천 문제를 양치기로 푼 결과 시험에 대한 전반적인 패턴을 알게 되었습니다. 덕분에 대학 졸업요건도 채우고 취업 스펙을 쌓았습니다. 감사합니다 :)",5,선우,2025-09-12 17:49:07,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"오류 및 버그같은거 오래된건지 모르겠지만, 문제 풀이 후 다음 문제로 넘어가는 버튼이 안나오는데, 불편함 하나 때문에 환불 마렵고, 학습하기 싫어지네요. 이 오류 빠른 시일 내로 고쳤으면 좋겠습니다. 처음에는 그려려니 했는데, 지속적이면서 자주 발생해서 슬슬 한계가 오네요. 참고로, 최근에 결제했던 노베이스 패키지에서만 발생합니다.",3,주룩,2025-09-11 21:25:19,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,산타를 통해서 1달도 안되서 895점이라는 쾌거를 이루었습니다. 휴대전화를 통한 학습이라는 좋은 접근성과 남는 짬짬이 시간을 이용해서 가볍게 해둬 실력이 오르는게 점점 체감되는게 너무 좋았습니다. 목표점수제도가 있어서 더욱 열을 올리면서 문제를 풀수가 있었습니다. 충분한 동기가 됐습니다! 감사합니다!!,5,박규태,2025-09-09 18:41:03,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"영어 공부하는데 잘 사용하고 있어요! 다만, 다음 문제로 넘어가는 과정에서 버튼이 나타나지 않아서 종료하고 다시 시작하는 번거로운 문제가 나타나기 시작했습니다. 오류가 아니라 다른 기능일 수도 있으려나요?? 몇 주 전부터 일어나는 일이기는 하였으나 점점 빈도 수가 늘어나고 있는 것 같아 리뷰와 함께 작성해봅니다.",5,장민혁 (Mark_Minhyeok Jang),2025-09-05 22:12:40,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,잘 사용 중인데 채점 이후에도 펜을 사용할 수 있으면 좋겠습니다. 오답을 공부하고 싶은데 눈으로만 하려니까 어렵네요,5,이다혜,2025-09-05 01:24:22,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,도움이 됩니다,5,성요한,2025-09-01 16:52:09,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,리뷰 처음 써보는데 침대에서 양치기로 문제 풀이 진짜 너무 좋습니다ㅠㅠ 그런데 몇가지 의견이 있어요. 1. lc 문제 풀고 바로 정답 및 해설이 나오게 되는데 개인적으로 틀린걸 알면 해설을 안 번 상태에서 한 번 더 듣고싶습니다ㅠㅠ 바로 해설란으로 넘어가게 돼서 스크립트를 곁눈질(?)로라도 볼 수밖에 없어서 배경지식 없이 듣기가 어려운 것 같습니다. 2. 저는 난이도 알려주는게 정말 좋아서 맞은 문제더라도 난이도를 다 확인합니다. lc나 rc나 스크로를 아래로 내려서 문제 난이도를 확인하고 다음 문제로 넘러가면 해당 문제의 첫번째 문제가 아니라 스크롤이 있는 곳으로 넘어가는게 불편합니다ㅠㅠ 3. 해설지 너무 잘 보고있습니다! 개인적으로 사용자 편의를 위해 어휘 문제의 경우 4가지의 어휘 해설을 한 번에 적어두면 어떨까요? 현재는 오답만 어휘가 적혀있고 정답지는 정답 해설 속에 있는데 한 번에 모여있으면 좋을 것 같습니다. 4. 새벽에 포인트 적립 반영이 잘 안 되는 것 같습니다ㅠㅠ,5,김현아,2025-08-31 17:23:15,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,빨리풀라고 재촉하는거 설정으로 없애는 기능 넣어주세요. 푸는데 집중 안되요,2,n non,2025-08-30 21:43:31,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,알고리즘이 구체적으로 각각의 사용자에게 도움을 줘서 좋아요. 의견이 있는데 학습을 하고 이전의 '학습목록' 화면으로 돌아왔을 때 화면이 맨 위로 돌아가지 않고 직전화면의 스크롤 위치로 돌아가면 (카톡방 목록처럼요) 더 사용하기 편할 것 같습니다,5,김세현 (세에),2025-08-27 18:44:15,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"어휘학습할 때 ""다음""이 종종 안떠서 킹받아요 진짜^_^ 나갔다가(학습 종료하고) 다시 들어와야됨...ㅋㅋ...첨엔 내가 업데이트 안해서 그런가? 싶었는데, 이미 최신버전이고..도대체 뭐가 문제인지 모르겠음",3,정란하,2025-08-26 13:43:32,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,ai가 이상해요,1,김윤후,2025-08-25 13:16:05,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"문제가 많다고 하지만, LC는 문제가 별로 없고, RC만 많다. 맘 먹고 토익만 공부할 거면 방학기간에 전부 다 풀 수 있다.",3,Jacob in Korea,2025-08-21 00:21:40,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,문제풀이시 나오는 어휘들을 저장하여 나만의 사전 만들기 기능이 있으면 좋겠습니다.,4,오혜경,2025-08-19 20:12:46,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,문제퀄도 좋고 다 좋은데 문제에 뭘 쓰지못하니 밑줄 못치는게 넘 아쉽,4,유근리,2025-08-09 07:56:02,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,"산타토익으로 토익공부를 쉽게 할 수 있게 되어서 좋아요! 다만, 문제를 풀 때 문제에 필기를 할 수 있는 기능이 추가되었으면 좋겠어요! 단순히 밑줄치는것 말고 직접 글씨를 쓰거나 표시를 할 수 있으면 좋겠어요",5,oo k,2025-07-26 22:07:29,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,아니 결제했는데 왜 패스 적용 안되나요? 이게 맞나요?,1,랄랄랄라,2025-07-26 16:42:18,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
,뒤로/다음으로가 스크롤을 해야하고 특히 패키지 상품 같은거는 나가려면 맨 위로 다시 스크롤해야함. 너무 불편하고 문제도 뭐 풀라는건지 정신 없음.,1,Heesu Jung,2025-07-24 11:44:45,https://play.google.com/store/apps/details?id=co.riiid.vida,santa,review,playstore,산타,2026-01-18T14:34:35.669573
