title,url,platform,company,source_type,collected_at,text
"야나두, 가독성·동선 개선 중심 UX 개편 진행",http://v.daum.net/v/20260113141408961,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"사진=야나두 제공
(서울=뉴스1) 이재상 기자 = 야나두가 고객 데이터 기반으로 홈페이지 UX 개편을 진행한다. 야나두는 최근 자체 조사로 수집한 고객의견(VOC)을 바탕으로 UI·UX 고도화 작업에 착수했다고 13일 밝혔다.
이번 개편은 학습자 구성 변화에 대응한 조치로, 최근 중장년층 학습자가 늘어나면서 40대 이용자 비중이 증가한 데이터 분석 결과가 반영됐다. 야나두는 연령대가 넓어질수록 서비스 사용성의 중요성이 커진다고 보고, 누구나 쉽게 이용할 수 있도록 가독성과 탐색 동선을 핵심 개선 과제로 설정했다.
야나두는 홈페이지 전반에서 글씨 크기를 키우고 정보 배치를 정돈해 읽기 편한 화면을 구현한다.
또 메뉴 구조를 단순화해 사용자가 원하는 강의·정보를 더 빠르게 찾을 수 있도록 동선을 정리한다. 사용 과정에서 반복되는 불필요한 탐색을 줄여 '찾는 시간'보다 '학습 시간'이 길어지도록 설계한다는 취지다.
야나두는 이러한 UX 개선이 단순히 보기 좋은 화면을 만드는 차원을 넘어, 학습 몰입도를 높이는 핵심 요소라고 설명한다.
학습 플랫폼에서는 작은 불편이 누적될수록 학습 흐름이 끊기고, 서비스 만족도 저하로 이어질 수 있는 만큼 사용성 개선이 곧 학습 환경 투자라는 판단이다.
특히 야나두는 고객의 실제 목소리를 반영하기 위해 VOC 기반 개선 프로세스를 강화하고 있다. 자체 조사와 이용 패턴 데이터를 함께 검토해 불편 요소를 구체화하고, 우선순위를 설정해 단계적으로 반영하는 방식이다. 이를 통해 일회성 개편이 아닌, 지속적인 개선 체계를 구축하겠다는 계획이다.
야나두 관계자는 ""고객이 느끼는 작은 불편도 놓치지 않겠다는 원칙으로 UX 고도화를 추진하고 있다""며 ""중장년 학습자 증가 흐름에 맞춰 가독성과 탐색 편의성을 강화하고, 학습자가 끊김이 없이 몰입할 수 있는 환경을 만드는 데 집중할 것""이라고 밝혔다.
alexei@news1.kr"
[에듀플러스]YBM·시원스쿨도 AI 스피킹 시장 가세,http://v.daum.net/v/20260109144905051,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"전통적인 영어교육 기업들이 인공지능(AI)을 활용한 교육 솔루션 개발에 합세하고 있다. (사진=에듀플러스가 챗GPT를 활용해 생성한 이미지)
전통적인 영어교육 기업들이 인공지능(AI)을 활용한 교육 솔루션 개발에 합세하고 있다. AI 스피킹 앱 후발 주자이지만, 기존에 보유한 강의 인프라를 AI 교육과 연계한 것이 특징이다.
토익과 토플, 회화를 중심으로 온·오프라인 교육 기관을 통해 수업을 제공했던 YBM은 최근 AI 기능을 결합한 'AI 스피카(Speaka)'를 출시했다. 이론이 충분한 학습자가 실제로 말해보는 연습이 부족하다는 데 착안해 배운 내용을 실제 상황에서 직접 말해보는 실전형 말하기 훈련 앱이다.
듀오링고, 스픽 등 시장에 출시된 글로벌 스피킹 앱과의 차별점으로 “단순히 영어를 말하게 만드는 데 그치지 않고, 학습자들이 실제 한국의 생활과 교육·직장 환경 전반에서 마주하는 말하기 상황을 기준으로 학습을 설계한 점”이라고 YBM넷 관계자는 설명했다.
사용자가 주제를 선택하면 준비 학습을 거쳐 AI와 실전 대화로 이어지고 이를 리포트 결과로 보여주는 4단계 학습 구조를 설계했다. AI 기반 학습의 한계를 인터넷 강의의 이론 학습으로 상호 보완하는 방식이다.
AI 스피카는 글로벌 대형 언어 모델(LLM)을 기반으로, YBM넷이 독자적으로 구현한 교육 특화 AI 솔루션을 적용했다. AI 스피킹 앱의 후발 주자로서 타사보다 상대적으로 저렴한 가격(월 5900원)도 메리트다.
YBM넷 관계자는 “단순한 서비스 확장보다 각 언어권과 학습 환경에 최적화된 AI 경험을 제공하는 것이 우선”이라며 “국내 사용자들의 학습 데이터를 기반으로 AI 모델의 완성도를 높여가겠다”고 강조했다.
한때 대중 광고를 통해 인기몰이를 했던 성인 대상 온라인 영어교육 기업 시원스쿨도 지난해 11월 AI를 활용한 말하기 학습 솔루션 'AI 스피킹 이지팩'을 선보였다. AI 튜터와 대화하며 언어를 학습하고, 수업 내용을 즉시 말로 적용해보는 대화형 학습에 중점을 뒀다.
AI 스피킹 이지팩 역시 시원스쿨 강좌를 수강한 후 해당 강의 내용과 연계된 AI 트레이닝을 통해 말하기 훈련을 반복할 수 있다. AI 튜터에 실제 강사의 목소리를 적용한 점이 특징이다. 시원스쿨 솔루션에는 챗GPT 기반 음성 인식 엔진을 탑재했다.
한 업계 관계자는 “AI가 대세가 된 상황에서 이전 방식의 교육 콘텐츠만으로는 더 이상 경쟁이 어렵다고 생각한 것”이라며 “어떻게 하면 AI를 활용할 수 있을지를 고민한 결과”라고 말했다.
이지희 기자 easy@etnews.com"
"시원스쿨, 20년 학습 데이터 담은 AI 올인원 영어 패키지 ‘시원패스XAI’ 선보여",http://v.daum.net/v/20251216140903235,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"시원스쿨 제공

종합 외국어 교육 기업 시원스쿨이 자사의 20년 학습 노하우와 인공지능(AI) 기술을 결합한 AI 기반 통합 영어 학습 패키지 ‘시원패스XAI’를 출시했다고 밝혔다.
‘시원패스XAI’는 시원스쿨이 지난 20년간 축적해 온 방대한 학습 데이터와 왕초보 영어 교육 연구 성과를 바탕으로 설계된 것이 특징이다. 시원스쿨이 꾸준히 발전시켜 온 독자적인 학습법인 ‘단어연결법’을 토대로, 핵심 단어와 표현을 중심에 두고 여기에 점차 문장을 덧붙이며 완성해 나가는 구조를 그대로 담았다. 단순 암기식 학습이 아닌, 자연스러운 문장 구성을 입으로 익히도록 설계해 왕초보 학습자도 부담 없이 말하기에 도전할 수 있도록 돕는다.
이번 패키지는 단순한 AI 학습 도구가 아니다. 학습자들이 실제 영어 학습 흐름에 맞춰 최적화된 AI 학습 경험을 제공하는 데 초점을 맞춰, Warm-up-Learning-Training-Wrap-up으로 이어지는 4단계 학습 플로우를 도입했다.
학습 전 핵심 내용을 미리 살펴보는 준비 단계부터 전문 강사진의 강의를 통한 개념 학습, AI와의 대화 연습으로 이어지는 말하기 훈련, 마지막 정리 단계까지 한 번에 지원한다. AI 학습만으로 부족할 수 있는 부분은 시원스쿨 강의로 보완해 강의와 AI가 결합된 통합형 학습 경험을 제공한다.
구성 역시 강의와 AI를 아우르는 풀패키지로 마련됐다. 베스트 강좌 30강을 포함해 총 1,567강과 2026년까지 제공될 신규 강좌를 함께 수강할 수 있으며, 강좌와 연계된 베스트셀러 도서도 포함됐다.
여기에 강사별 1:1 피드백을 제공하는 ‘쌤과 톡톡’ 이용권까지 더해, 온라인 강의-AI 학습-개인 맞춤 피드백을 한 번에 경험할 수 있는 구조다. 현재는 출시를 기념해 최대 50% 할인 혜택도 제공 중이다.
시원스쿨 제공

시원패스XAI에는 왕초보 학습자를 위한 음성 인식 기술도 탑재됐다. 한국인 발음과 억양 특성을 고려해 설계된 음성 인식 엔진을 적용, 발음과 말하기 실수에 대한 부담을 줄이고 학습자가 자유롭게 말하기 연습을 반복할 수 있도록 했다. 실제 수강생들이 참여한 개발 테스트 결과, 시원패스XAI 학습에 대한 긍정 만족도는 91%에 달하는 것으로 나타나 학습 편의성과 효과 측면에서 높은 평가를 받았다.
배우 이시언의 유튜브 채널 ‘시언’s 쿨’에서도 시원패스XAI가 소개됐다. 이시언은 스스로를 왕초보 영어 학습자의 대표로 소개하며, 실제로 시원스쿨XAI 학습 후, 예상보다 높은 학습 효율과 몰입감에 만족감을 드러냈다.
시원스쿨 관계자는 “20년간 쌓아온 학습 데이터와 왕초보 교육 노하우, 그리고 AI 기술이 결합된 시원패스XAI는 기존 AI 영어 학습과는 차원이 다른 경험을 제공할 것”이라며 “영어 말하기가 막막했던 왕초보 학습자들도 부담 없이 시작할 수 있는, 비교하기 어려운 수준의 AI 영어 패키지가 될 것”이라고 전했다.
김성준 기자 illust76@dt.co.kr"
"골드앤에스, '시원스쿨' 양수로 매출 3배 확대·흑자전환 기대",http://v.daum.net/v/20251226085605476,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"[이데일리 권오석 기자] 골드앤에스가 이사회를 열고 공동 대주주 에스제이더블유인터내셔널(SJW)의 교육사업부문을 양수하며 기업가치 제고 프로그램에 첫발을 내딛기 시작했다고 26일 밝혔다.
(사진=골드앤에스)
이번 양수로 골드앤에스는 2026년 매출 300억 이상 규모의 교육회사로 성장한다. 2024년 매출 96억원, 2025년 3분기 누적 매출 68억원을 기록했으며 양수 대상인 SJW의 교육사업부문 시원스쿨은 2024년 기준 217억원 규모의 교육사업을 영위하고 있다.
실적은 2026년 1월 31일 양수도 효력 발생 이후부터 통합 기준으로 단계적으로 반영된다. 통합 이후에는 17개 언어 회화 중심의 시원스쿨과 시험영어 전문 시원스쿨랩(LAB)의 두 브랜드가 상호 보완적 역할을 수행하며 시너지를 낼 전망이다. 콘텐츠 개발, 마케팅, 정보기술(IT) 개발, 출판사업, 제작 인프라를 통합해 중복 비용 및 운영 비효율을 절감하고 수익성을 개선할 계획이다.
시원스쿨은 누적 회원 수 290만명을 돌파하며 브랜드 대상 38관왕 달성, 외국어교육 부문 9년 연속 소비자선정 최고의 브랜드 대상을 수상했다. 또한 프리미엄브랜드지수(KS-PBI) 온라인영어회화학습 부문 10년 연속 1위 등 소비자가 인정한 1등 브랜드로 자리매김했다. 최근에는 영어와 일본어 인공지능(AI) 학습 프로그램도 도입하며 지속적인 혁신을 이어가고 있다.
회사 관계자는 “공동 대주주인 에스제이더블유인터내셔널이 상장사의 책임경영 강화와 지속가능한 성장 기반 마련을 위해 동일 업종 내 핵심 사업을 통합하기로 결정했다”며 “대주주로서 실적 개선에 대한 책임과 실행력을 명확히 하고 시험영어와 회화 브랜드 통합을 통해 온라인 어학교육 시장에서 차별화된 경쟁력을 확보하겠다”고 했다.
권오석 (kwon0328@edaily.co.kr)"
"골드앤에스, 시원스쿨 양수…""내년 매출 3배 확대 및 흑자전환 기대""",http://v.daum.net/v/20251226082105700,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"[서울=뉴시스] 김경택 기자 = 골드앤에스는 이사회를 개최해 공동 대주주 에스제이더블유인터내셔널(SJW)의 교육사업부문을 양수하며 기업가치 제고에 첫발을 내디뎠다고 26일 밝혔다.
회사 측에 따르면 이번 양수로 골드앤에스는 내년 매출 300억 이상 규모의 교육회사로 성장하게 된다. 지난해 매출 96억원, 올해 3분기 누적 매출 68억원을 기록했으며 양수 대상인 SJW의 교육사업부문 시원스쿨은 지난해 기준 217억원 규모의 교육사업을 영위하고 있다.
실적은 내년 1월 31일 양수도 효력 발생 이후부터 통합 기준으로 단계적으로 반영된다. 통합 이후에는 17개 언어 회화 중심의 시원스쿨과 시험영어 전문 시원스쿨랩(LAB)의 두 브랜드가 상호 보완적 역할을 수행하며 시너지를 낼 전망이다. 콘텐츠 개발, 마케팅, 정보기술(IT) 개발, 출판사업, 제작 인프라를 통합해 중복 비용 및 운영 비효율을 절감하고 수익성을 개선할 계획이다.
시원스쿨은 누적 회원 수 290만명을 돌파하며 브랜드 대상 38관왕 달성, 외국어교육 부문 9년 연속 소비자선정 최고의 브랜드 대상을 수상했다. 또 프리미엄브랜드지수(KS-PBI) 온라인영어회화학습 부문 10년 연속 1위 등 소비자가 인정한 1등 브랜드로 자리매김했다. 최근에는 영어와 일본어 인공지능(AI) 학습 프로그램도 도입하며 지속적인 혁신을 이어가고 있다고 회사 측은 설명했다.
회사 관계자는 ""공동 대주주인 에스제이더블유인터내셔널이 상장사의 책임경영 강화와 지속가능한 성장 기반 마련을 위해 동일 업종 내 핵심 사업을 통합하기로 결정했다""며 ""대주주로서 실적 개선에 대한 책임과 실행력을 명확히 하고 시험영어와 회화 브랜드 통합을 통해 온라인 어학교육 시장에서 차별화된 경쟁력을 확보하겠다""고 말했다.
☞공감언론 뉴시스 mrkt@newsis.com"
"골드앤에스, 시원스쿨 양수로 내년 매출 3배 확대·흑자전환 기대",http://v.daum.net/v/20251226100350864,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"골드앤에스는 이사회를 개최해 공동 대주주 에스제이더블유인터내셔널(SJW)의 교육사업부문을 양수하며 기업가치 제고 프로그램을 시작했다고 26일 밝혔다.
이번 양수로 골드앤에스는 내년 매출 300억원 이상 규모의 교육회사로 성장하게 된다. 앞서 지난해매출 96억원, 2025년 3분기 누적 매출 68억원을 기록했으며 양수 대상인 SJW의 교육사업부문 시원스쿨은 2024년 기준 217억원 규모의 교육사업을 영위하고 있다.
실적은 내년 1월 31일 양수도 효력 발생 이후부터 통합 기준으로 단계적으로 반영된다. 통합 이후에는 17개 언어 회화 중심의 시원스쿨과 시험영어 전문 시원스쿨랩(LAB)의 두 브랜드가 상호 보완적 역할을 수행하며 시너지를 낼 전망이다. 콘텐츠 개발, 마케팅, 정보기술(IT) 개발, 출판사업, 제작 인프라를 통합해 중복 비용 및 운영 비효율을 절감하고 수익성을 개선할 계획이다.
시원스쿨은 누적 회원 수 290만명을 돌파하며 브랜드 대상 38관왕 달성, 외국어교육 부문 9년 연속 소비자선정 최고의 브랜드 대상을 수상했다. 또한 프리미엄브랜드지수(KS-PBI) 온라인영어회화학습 부문 10년 연속 1위 등 소비자가 인정한 1등 브랜드로 자리매김했다. 최근에는 영어와 일본어 AI(인공지능) 학습 프로그램도 도입하며 지속적인 혁신을 이어가고 있다.
회사 관계자는 ""공동 대주주인 에스제이더블유인터내셔널이 상장사의 책임경영 강화와 지속가능한 성장 기반 마련을 위해 동일 업종 내 핵심 사업을 통합하기로 결정했다""며 ""대주주로서 실적 개선에 대한 책임과 실행력을 명확히 하고 시험영어와 회화 브랜드 통합을 통해 온라인 어학교육 시장에서 차별화된 경쟁력을 확보하겠다""고 말했다.
박기영 기자 pgys@mt.co.kr"
"골드앤에스 ""시원스쿨 양수로 2026년 매출 3배 확대 및 흑자전환 기대""",http://v.daum.net/v/20251226083926099,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"골드앤에스는 이사회를 개최해 공동 대주주 에스제이더블유인터내셔널(SJW)의 교육사업부문을 양수하며 기업가치 제고 프로그램에 첫발을 내딛기 시작했다고 26일 밝혔다.
이번 양수로 골드앤에스는 2026년 매출 300억원 이상 규모의 교육회사로 성장하게 된다. 2024년 매출 96억원, 2025년 3분기 누적 매출 68억원을 기록했으며 양수 대상인 SJW의 교육사업부문 시원스쿨은 2024년 기준 217억원 규모의 교육사업을 영위하고 있다.
실적은 2026년 1월 31일 양수도 효력 발생 이후부터 통합 기준으로 단계적으로 반영된다. 통합 이후에는 17개 언어 회화 중심의 시원스쿨과 시험영어 전문 시원스쿨랩(LAB)의 두 브랜드가 상호 보완적 역할을 수행하며 시너지를 낼 전망이다. 콘텐츠 개발, 마케팅, 정보기술(IT) 개발, 출판사업, 제작 인프라를 통합해 중복 비용 및 운영 비효율을 절감하고 수익성을 개선할 계획이다.
시원스쿨은 누적 회원 수 290만명을 돌파하며 브랜드 대상 38관왕 달성, 외국어교육 부문 9년 연속 소비자선정 최고의 브랜드 대상을 수상했다. 또한 프리미엄브랜드지수(KS-PBI) 온라인영어회화학습 부문 10년 연속 1위 등 소비자가 인정한 1등 브랜드로 자리매김했다. 최근에는 영어와 일본어 인공지능(AI) 학습 프로그램도 도입하며 지속적인 혁신을 이어가고 있다.
회사 관계자는 ""공동 대주주인 에스제이더블유인터내셔널이 상장사의 책임경영 강화와 지속가능한 성장 기반 마련을 위해 동일 업종 내 핵심 사업을 통합하기로 결정했다""며 ""대주주로서 실적 개선에 대한 책임과 실행력을 명확히 하고 시험영어와 회화 브랜드 통합을 통해 온라인 어학교육 시장에서 차별화된 경쟁력을 확보하겠다""고 밝혔다.
장효원 기자 specialjhw@asiae.co.kr"
"골드앤에스 '시원스쿨랩', 공식 출제기관 ETS 토플과 파트너십 체결",http://v.daum.net/v/20251219133105182,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"예희경 ETS 대표와 양홍걸 시원스쿨 대표이사가 기념사진을 촬영하고 있다. 골드앤에스 제공.
[이데일리 이혜라 기자] 골드앤에스(035290)의 시험영어 인강 브랜드 ‘시원스쿨랩’(LAB)은 토플 공식 출제기관 ETS 토플과 전략적 파트너십을 체결했다고 19일 밝혔다.
이번 협약으로 시원스쿨랩은 2026년 개편되는 토플 시험의 출제 경향, 시험 구조, 평가 방식 등 최신 정보를 출제기관으로부터 신속하게 확보할 수 있는 공식 채널을 갖추게 됐다.
시원스쿨랩은 ETS 토플이 제공하는 공식 문항과 데이터 기반 콘텐츠를 활용해 학습 자료를 개발한다. 실전과 동일한 형식의 ETS 토플 제공 콘텐츠를 기반으로 학습자 수준에 맞는 실력 진단 및 전략 수립을 지원해 실질적인 성과 향상을 돕는다는 계획이다.
박주영 강사가 개정 시험의 핵심 변경 사항과 학습 전략을 체계적으로 안내하는 강의를 진행한다.
시원스쿨랩은 이번 협력으로 국내 토플 수험생이 신뢰할 수 있는 대표 학습 플랫폼으로 입지를 더욱 강화한다는 방침이다.
양홍걸 시원스쿨 대표이사는 “이번 파트너십을 통해 수험생들에게 가장 신뢰할 수 있는 토플 콘텐츠를 제공하게 됐다”며 “내년 개편 토플에 대비한 체계적인 교재와 인강으로 국내 토플 교육 시장을 선도해 나가겠다”고 말했다.
예희경 ETS 대표는 “이번 개편에 맞춰 수험생들의 학습 접근성과 학습 지원을 강화하기 위해 시원스쿨랩과 콘텐츠 계약을 맺게 됐으며 앞으로 다양한 협업을 진행할 수 있을 것”이라고 언급했다.
이혜라 (hr1202@edaily.co.kr)"
"시원스쿨, ‘시원패스XAI’ 출시 기념 ‘시언스쿨’과 특급 콜라보 화제",http://v.daum.net/v/20251201160247619,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"사진 제공= 시원스쿨

종합 외국어 교육 기업 시원스쿨이 창립 20주년을 맞아 신규 AI 영어 학습 상품인 ‘시원패스XAI’를 출시하고, 배우 이시언의 유튜브 채널 ‘시언스쿨(시언’s쿨)’과 특별한 콜라보레이션을 진행해 화제를 모으고 있다.
이번 콜라보는 ‘시원스쿨’과, ‘시언스쿨’의 만남이라는, 이름만큼이나 특별한 ‘케미’를 선사하며 눈길을 끌었다. 공개된 콘텐츠에는 이시언이 ‘태계일주4’ 네팔 편에서 인연을 맺은 현지 친구 ‘사힐’과 7개월 만에 한국에서 재회하는 모습이 담겼다.
이시언은 사힐을 만나 “English Study!”를 외치며 “How was your flight?”라고 자신 있게 안부를 묻지만, 곧이어 현실적인 영어의 벽에 부딪혀 번역기 앱에 의존하는 모습을 보여 웃음을 자아냈다.
이에 이시언과 사힐의 일일 통역 도우미이자 구세주로 시원스쿨의 대표 강사 ‘엘바쌤’이 깜짝 등장해 재미를 더했다. 엘바쌤은 시원스쿨의 왕초보 영어 전문 강사로, 한국인에게 최적화된 단어 연결법과 영어식 사고법, 이미지 연상을 활용한 ‘눈덩이 학습법’으로 학습자들 사이에서 큰 인기를 얻고 있다. 엘바쌤의 활약으로 소통의 어려움을 해결한 이시언과 사힐은 더욱 완벽하고 훈훈한 한국에서의 하루를 보내며 시청자들에게 흐뭇한 미소를 선사했다.
시원스쿨은 이번 콜라보 영상 공개와 함께 20년간 축적된 학습 데이터를 기반으로 한 ‘시원패스XAI’를 새롭게 선보였다. 이 서비스는 단순한 AI 보조 기능을 넘어 시원스쿨 강의에 최적화된 전용 AI 패키지로, 한국인 학습자에게 특화된 음성인식 기술이 탑재된 것이 특징이다.
사진 제공= 시원스쿨

‘시원패스XAI’는 학습 효율을 극대화하기 위해 4단계의 체계적인 학습 플로우를 제공한다. △오늘 배울 핵심 내용과 단어를 미리 살펴보는 ‘Warm-up’ △분야별 최고 강사의 강의를 수강하는 ‘Learning’ △강의 내용을 떠올리며 AI와 자연스러운 대화를 나누고 복습하는 ‘Training’ △핵심 표현을 문장으로 말하며 정리하는 ‘Wrap-up’ 단계로 구성되어 있다. 특히 Training 단계에서는 AI 챗봇과의 대화를 통해 배운 표현을 직접 입으로 뱉어보는 훈련이 가능하다.
또한, AI 기술로만 그치지 않고 ‘쌤과톡톡’ 커뮤니티를 통해 강사에게 직접 1:1 학습 코칭과 피드백을 받을 수 있는 서비스도 포함하여 학습 관리의 완성도를 높였다.
창립 20주년 및 ‘시원패스XAI’ 출시를 기념해 파격적인 프로모션도 진행된다. ‘시원패스XAI’ 패키지는 기간 한정으로 최대 50% 할인이 적용되며, 1,567강에 달하는 시원스쿨의 베스트 강의를 무제한으로 수강할 수 있는 올인원 구성이다. 구매 고객에게는 강좌와 연계된 베스트셀러 교재가 제공되며, 2026년 신규 강좌 업데이트 혜택, ‘쌤과톡톡’ 커뮤니티 이용권도 지원된다.
시원스쿨 관계자는 “이번 시언스쿨과의 콜라보는 이름처럼 자연스럽고 재치 있게 시원스쿨이 지향하는 쉬운 영어의 철학을 전달한 콘텐츠”라며 “영어 말하기에 막막함을 느끼는 많은 분들이, 시원스쿨의 노하우와 AI 기술이 결합된 ‘시원패스XAI’를 통해 영어 울렁증을 극복하고 자신감을 얻길 바란다”고 전했다.
정용석 기자 kudljang@dt.co.kr"
"골드앤에스, ‘시원스쿨’ 에스제이더블유인터내셔널 교육사업부 양수",http://v.daum.net/v/20251121135638802,daum_news,yanadu,news,2026-01-18T15:32:33.230945,"영어 교육 전문 기업 골드앤에스가 에스제이더블유인터내셔널의 교육 사업 부문을 양수한다.
골드앤에스 CI.
골드앤에스는 에스제이더블유인터내셔널의 교육사업과 관련한 자산·부채, 인력, 계약 등 사업의 일체를 양수한다고 21일 밝혔다.
골드앤에스가 양수받는 사업은 ‘시원스쿨’ 브랜드를 기반으로 한 영어, 중국어, 일본어, 스페인어 등 17개 언어 교육 서비스다. 교과서식 딱딱한 학습법이 아닌 실제로 외국인과 대화할 수 있는 실용 영어를 대중화하고 있다. 최신 트렌드를 반영한 신규 강의와 학습 도구 등 다양한 콘텐츠도 개발하고 있다.
시원스쿨은 외국어 학습 서비스 외에 어린이영어와 출판 사업 등 온오프라인 공급사업을 영위하고 있다. 지난해 기준 매출액 217억원, 영업이익 22억원을 달성했다.
사업 양수가액은 50억원이며, 기준일은 2026년 1월 1일이다. 양수 목적은 교육사업 부문 확장과 교육사업 내 경쟁력을 강화, 기존 사업과 시너지 창출이다.
이번 양수가 승인될 경우 골드앤에스는 교육사업 부문의 매출 규모를 대폭 키워 수익성을 개선할 수 있을 전망이다. 안정적인 현금흐름을 확보하고 재무구조를 한층 강화함으로써 명실상부한 중견 교육기업으로 도약하는 발판이 될 것으로 기대하고 있다.
회사 관계자는 “교육사업부문 확장과 조직구성 역량을 집중해 교육사업에서 경쟁력을 강화하고 기존사업과 시너지를 창출하겠다”며 “안정적인 수익 기반을 확보하고 재무구조를 개선해 한 단계 도약하는 계기가 될 것”이라고 밝혔다.
- Copyright ⓒ 조선비즈 & Chosun.com -"
